End Date,End Time,M_DIR,Status/units,M_SPED,Status/units,M_T,Status/units,NO,Status/units,NO2,Status/units,NOXasNO2,Status/units,NV25,Status/units,O3,Status/units,PM25,Status/units,V25,Status/units
22/03/2015,15:00:00,137.8,P deg,1.8,P ms-1,8.2,P degC,3.84605,R ugm-3,14.40065,R ugm-3,20.29784,R ugm-3,6.1,R ugm-3 (TEOM FDMS),70.99703,R ugm-3,8.6,R ugm-3 (TEOM FDMS),2.5,R ugm-3 (TEOM FDMS)
22/03/2015,16:00:00,150.6,P deg,2.6,P ms-1,8.1,P degC,4.16131,R ugm-3,17.62082,R ugm-3,24.0014,R ugm-3,7.7,R ugm-3 (TEOM FDMS),70.34843,R ugm-3,13.4,R ugm-3 (TEOM FDMS),5.7,R ugm-3 (TEOM FDMS)
22/03/2015,17:00:00,160,P deg,2.8,P ms-1,7.5,P degC,3.46749,R ugm-3,16.61676,R ugm-3,21.93351,R ugm-3,5.3,R ugm-3 (TEOM FDMS),71.69552,R ugm-3,11.8,R ugm-3 (TEOM FDMS),6.5,R ugm-3 (TEOM FDMS)
22/03/2015,18:00:00,171.7,P deg,2.2,P ms-1,6.2,P degC,9.74141,R ugm-3,27.19862,R ugm-3,42.13524,R ugm-3,6.3,R ugm-3 (TEOM FDMS),62.16606,R ugm-3,13.9,R ugm-3 (TEOM FDMS),7.6,R ugm-3 (TEOM FDMS)
22/03/2015,19:00:00,190.1,P deg,2,P ms-1,5,P degC,13.08293,R ugm-3,54.63821,R ugm-3,74.69843,R ugm-3,12.1,R ugm-3 (TEOM FDMS),33.87701,R ugm-3,18.3,R ugm-3 (TEOM FDMS),6.2,R ugm-3 (TEOM FDMS)
22/03/2015,20:00:00,189.6,P deg,2,P ms-1,4.1,P degC,12.76768,R ugm-3,58.24806,R ugm-3,77.82488,R ugm-3,16.3,R ugm-3 (TEOM FDMS),24.99614,R ugm-3,20.6,R ugm-3 (TEOM FDMS),4.3,R ugm-3 (TEOM FDMS)
22/03/2015,21:00:00,186.8,P deg,3,P ms-1,3.3,P degC,11.72743,R ugm-3,71.62743,R ugm-3,89.60923,R ugm-3,15.1,R ugm-3 (TEOM FDMS),11.37549,R ugm-3,19.3,R ugm-3 (TEOM FDMS),4.2,R ugm-3 (TEOM FDMS)
22/03/2015,22:00:00,190.6,P deg,3.6,P ms-1,2.8,P degC,23.64413,R ugm-3,77.6934,R ugm-3,113.94723,R ugm-3,21.9,R ugm-3 (TEOM FDMS),3.24301,R ugm-3,26,R ugm-3 (TEOM FDMS),4.1,R ugm-3 (TEOM FDMS)
22/03/2015,23:00:00,204.4,P deg,3,P ms-1,2.2,P degC,19.86076,R ugm-3,71.03694,R ugm-3,101.48968,R ugm-3,20,R ugm-3 (TEOM FDMS),1.59656,R ugm-3,23.4,R ugm-3 (TEOM FDMS),3.4,R ugm-3 (TEOM FDMS)
22/03/2015,24:00:00,212.5,P deg,2.8,P ms-1,1.5,P degC,16.64553,R ugm-3,68.84809,R ugm-3,94.37088,R ugm-3,20.5,R ugm-3 (TEOM FDMS),2.6443,R ugm-3,27.2,R ugm-3 (TEOM FDMS),6.7,R ugm-3 (TEOM FDMS)
23/03/2015,01:00:00,211.2,P deg,3.5,P ms-1,0.1,P degC,2.14369,R ugm-3,41.157,R ugm-3,44.44395,R ugm-3,15.1,R ugm-3 (TEOM FDMS),19.42481,R ugm-3,19.6,R ugm-3 (TEOM FDMS),4.5,R ugm-3 (TEOM FDMS)
23/03/2015,02:00:00,219.2,P deg,3.2,P ms-1,-0.3,P degC,1.47098,R ugm-3,29.81078,R ugm-3,32.06625,R ugm-3,15.7,R ugm-3 (TEOM FDMS),22.48489,R ugm-3,19.9,R ugm-3 (TEOM FDMS),4.2,R ugm-3 (TEOM FDMS)
23/03/2015,03:00:00,229.3,P deg,3.6,P ms-1,-0.5,P degC,1.73406,R ugm-3,24.80608,R ugm-3,27.46493,R ugm-3,12.5,R ugm-3 (TEOM FDMS),25.74453,R ugm-3,18.3,R ugm-3 (TEOM FDMS),5.8,R ugm-3 (TEOM FDMS)
23/03/2015,04:00:00,240.7,P deg,3.3,P ms-1,-0.7,P degC,2.45874,R ugm-3,25.42669,R ugm-3,29.1967,R ugm-3,16.7,R ugm-3 (TEOM FDMS),26.6426,R ugm-3,21,R ugm-3 (TEOM FDMS),4.3,R ugm-3 (TEOM FDMS)
23/03/2015,05:00:00,238.6,P deg,3,P ms-1,-1.1,P degC,2.93209,R ugm-3,29.89524,R ugm-3,34.39105,R ugm-3,18.2,R ugm-3 (TEOM FDMS),20.85507,R ugm-3,23.9,R ugm-3 (TEOM FDMS),5.7,R ugm-3 (TEOM FDMS)
23/03/2015,06:00:00,234.1,P deg,3.4,P ms-1,-1.2,P degC,7.0619,R ugm-3,33.08721,R ugm-3,43.9153,R ugm-3,20.3,R ugm-3 (TEOM FDMS),18.80947,R ugm-3,28,R ugm-3 (TEOM FDMS),7.7,R ugm-3 (TEOM FDMS)
23/03/2015,07:00:00,240,P deg,3.6,P ms-1,-0.9,P degC,15.92054,R ugm-3,40.4269,R ugm-3,64.83805,R ugm-3,19.1,R ugm-3 (TEOM FDMS),15.01764,R ugm-3,25.3,R ugm-3 (TEOM FDMS),6.2,R ugm-3 (TEOM FDMS)
23/03/2015,08:00:00,255.2,P deg,4.4,P ms-1,0.8,P degC,19.23056,R ugm-3,33.86033,R ugm-3,63.34678,R ugm-3,14.7,R ugm-3 (TEOM FDMS),31.58195,R ugm-3,21.1,R ugm-3 (TEOM FDMS),6.4,R ugm-3 (TEOM FDMS)
23/03/2015,09:00:00,246.1,P deg,4.1,P ms-1,1.3,P degC,12.86247,R ugm-3,22.36478,R ugm-3,42.08695,R ugm-3,14.2,R ugm-3 (TEOM FDMS),46.5996,R ugm-3,21.7,R ugm-3 (TEOM FDMS),7.5,R ugm-3 (TEOM FDMS)
23/03/2015,10:00:00,243.5,P deg,4.2,P ms-1,2.3,P degC,8.73235,R ugm-3,16.6727,R ugm-3,30.06211,R ugm-3,12,R ugm-3 (TEOM FDMS),55.58025,R ugm-3,17.3,R ugm-3 (TEOM FDMS),5.3,R ugm-3 (TEOM FDMS)
23/03/2015,11:00:00,243,P deg,4.5,P ms-1,3.9,P degC,7.84988,R ugm-3,19.90195,R ugm-3,31.93827,R ugm-3,9.9,R ugm-3 (TEOM FDMS),55.97939,R ugm-3,14.5,R ugm-3 (TEOM FDMS),4.6,R ugm-3 (TEOM FDMS)
23/03/2015,12:00:00,248,P deg,4.8,P ms-1,5.6,P degC,6.90412,R ugm-3,20.19743,R ugm-3,30.7836,R ugm-3,8.6,R ugm-3 (TEOM FDMS),53.73422,R ugm-3,13.4,R ugm-3 (TEOM FDMS),4.8,R ugm-3 (TEOM FDMS)
23/03/2015,13:00:00,256.8,P deg,4.3,P ms-1,6.4,P degC,7.88107,R ugm-3,20.04635,R ugm-3,32.13048,R ugm-3,8.7,R ugm-3 (TEOM FDMS),54.03358,R ugm-3,11.6,R ugm-3 (TEOM FDMS),2.9,R ugm-3 (TEOM FDMS)
23/03/2015,14:00:00,252.4,P deg,3.9,P ms-1,7,P degC,7.18788,R ugm-3,17.98276,R ugm-3,29.00402,R ugm-3,5.4,R ugm-3 (TEOM FDMS),59.37208,R ugm-3,8.6,R ugm-3 (TEOM FDMS),3.2,R ugm-3 (TEOM FDMS)
23/03/2015,15:00:00,249.6,P deg,3.5,P ms-1,7.1,P degC,6.96679,R ugm-3,22.69851,R ugm-3,33.38078,R ugm-3,4.2,R ugm-3 (TEOM FDMS),56.67788,R ugm-3,9.3,R ugm-3 (TEOM FDMS),5.1,R ugm-3 (TEOM FDMS)
23/03/2015,16:00:00,225.3,P deg,3.6,P ms-1,7.4,P degC,7.25087,R ugm-3,35.39416,R ugm-3,46.512,R ugm-3,6.3,R ugm-3 (TEOM FDMS),41.66024,R ugm-3,10.6,R ugm-3 (TEOM FDMS),4.3,R ugm-3 (TEOM FDMS)
23/03/2015,17:00:00,244,P deg,3.3,P ms-1,7.1,P degC,13.17804,R ugm-3,50.01905,R ugm-3,70.22509,R ugm-3,4.5,R ugm-3 (TEOM FDMS),32.97894,R ugm-3,9,R ugm-3 (TEOM FDMS),4.5,R ugm-3 (TEOM FDMS)
23/03/2015,18:00:00,247.7,P deg,3.2,P ms-1,6.8,P degC,11.8849,R ugm-3,47.0475,R ugm-3,65.27076,R ugm-3,6.3,R ugm-3 (TEOM FDMS),33.87701,R ugm-3,9.4,R ugm-3 (TEOM FDMS),3.1,R ugm-3 (TEOM FDMS)
23/03/2015,19:00:00,310.1,P deg,3.8,P ms-1,6.8,P degC,7.7554,R ugm-3,49.00208,R ugm-3,60.89352,R ugm-3,4.7,R ugm-3 (TEOM FDMS),35.82282,R ugm-3,6.9,R ugm-3 (TEOM FDMS),2.2,R ugm-3 (TEOM FDMS)
23/03/2015,20:00:00,335.5,P deg,3.6,P ms-1,6.3,P degC,6.3051,R ugm-3,41.26984,R ugm-3,50.93753,R ugm-3,4,R ugm-3 (TEOM FDMS),39.41508,R ugm-3,7,R ugm-3 (TEOM FDMS),3,R ugm-3 (TEOM FDMS)
23/03/2015,21:00:00,331.7,P deg,3.2,P ms-1,5.2,P degC,3.37332,R ugm-3,29.41043,R ugm-3,34.58278,R ugm-3,4.4,R ugm-3 (TEOM FDMS),47.39788,R ugm-3,7.2,R ugm-3 (TEOM FDMS),2.8,R ugm-3 (TEOM FDMS)
23/03/2015,22:00:00,335.4,P deg,3.6,P ms-1,4.3,P degC,2.52204,R ugm-3,30.47569,R ugm-3,34.34276,R ugm-3,5.6,R ugm-3 (TEOM FDMS),46.49981,R ugm-3,7.5,R ugm-3 (TEOM FDMS),1.9,R ugm-3 (TEOM FDMS)
23/03/2015,23:00:00,334.6,P deg,5,P ms-1,4.1,P degC,3.37332,R ugm-3,41.82064,R ugm-3,46.99299,R ugm-3,6.9,R ugm-3 (TEOM FDMS),32.72948,R ugm-3,10.1,R ugm-3 (TEOM FDMS),3.2,R ugm-3 (TEOM FDMS)
23/03/2015,24:00:00,338.5,P deg,3.7,P ms-1,3.2,P degC,3.37301,R ugm-3,40.90742,R ugm-3,46.0793,R ugm-3,7.6,R ugm-3 (TEOM FDMS),33.9269,R ugm-3,9.8,R ugm-3 (TEOM FDMS),2.2,R ugm-3 (TEOM FDMS)
24/03/2015,01:00:00,300,P deg,2.7,P ms-1,-0.3,P degC,3.48537,R ugm-3,43.2837,R ugm-3,48.62786,R ugm-3,6.1,R ugm-3 (TEOM FDMS),29.9355,R ugm-3,9,R ugm-3 (TEOM FDMS),2.9,R ugm-3 (TEOM FDMS)
24/03/2015,02:00:00,299.9,P deg,2.5,P ms-1,-0.8,P degC,3.44338,R ugm-3,51.10009,R ugm-3,56.37986,R ugm-3,9.6,R ugm-3 (TEOM FDMS),21.48704,R ugm-3,13.3,R ugm-3 (TEOM FDMS),3.7,R ugm-3 (TEOM FDMS)
24/03/2015,03:00:00,295.9,P deg,2,P ms-1,-1.3,P degC,2.67702,R ugm-3,43.99419,R ugm-3,48.0989,R ugm-3,9.5,R ugm-3 (TEOM FDMS),25.59485,R ugm-3,13.4,R ugm-3 (TEOM FDMS),3.9,R ugm-3 (TEOM FDMS)
24/03/2015,04:00:00,293.4,P deg,2,P ms-1,-1.6,P degC,6.86576,R ugm-3,52.56411,R ugm-3,63.09146,R ugm-3,9.7,R ugm-3 (TEOM FDMS),14.86797,R ugm-3,12.3,R ugm-3 (TEOM FDMS),2.6,R ugm-3 (TEOM FDMS)
24/03/2015,05:00:00,291.5,P deg,1.8,P ms-1,-1.8,P degC,10.20416,R ugm-3,51.2899,R ugm-3,66.93607,R ugm-3,9,R ugm-3 (TEOM FDMS),13.9699,R ugm-3,11,R ugm-3 (TEOM FDMS),2,R ugm-3 (TEOM FDMS)
24/03/2015,06:00:00,303.6,P deg,1.5,P ms-1,-1.9,P degC,12.25129,R ugm-3,49.88039,R ugm-3,68.66544,R ugm-3,8.9,R ugm-3 (TEOM FDMS),13.47098,R ugm-3,11.1,R ugm-3 (TEOM FDMS),2.2,R ugm-3 (TEOM FDMS)
24/03/2015,07:00:00,283.5,P deg,1.3,P ms-1,-1.7,P degC,23.17982,R ugm-3,63.15649,R ugm-3,98.69839,R ugm-3,7.5,R ugm-3 (TEOM FDMS),10.27786,R ugm-3,9.3,R ugm-3 (TEOM FDMS),1.8,R ugm-3 (TEOM FDMS)
24/03/2015,08:00:00,308.7,P deg,2.1,P ms-1,-0.2,P degC,51.65069,R ugm-3,66.88013,R ugm-3,146.07675,R ugm-3,9.3,R ugm-3 (TEOM FDMS),12.57291,R ugm-3,11.4,R ugm-3 (TEOM FDMS),2.1,R ugm-3 (TEOM FDMS)
24/03/2015,09:00:00,323.7,P deg,2.6,P ms-1,1.7,P degC,28.50236,R ugm-3,41.82877,R ugm-3,85.53178,R ugm-3,7.2,R ugm-3 (TEOM FDMS),34.67529,R ugm-3,8.8,R ugm-3 (TEOM FDMS),1.6,R ugm-3 (TEOM FDMS)
24/03/2015,10:00:00,336.2,P deg,3,P ms-1,4.8,P degC,9.79474,R ugm-3,27.50701,R ugm-3,42.52539,R ugm-3,5.1,R ugm-3 (TEOM FDMS),55.97939,R ugm-3,7.4,R ugm-3 (TEOM FDMS),2.3,R ugm-3 (TEOM FDMS)
24/03/2015,11:00:00,341.1,P deg,3.6,P ms-1,6.9,P degC,6.89726,R ugm-3,15.99711,R ugm-3,26.57275,R ugm-3,3.1,R ugm-3 (TEOM FDMS),63.91229,R ugm-3,7.6,R ugm-3 (TEOM FDMS),4.5,R ugm-3 (TEOM FDMS)
24/03/2015,12:00:00,339.2,P deg,3.8,P ms-1,7.8,P degC,5.41702,R ugm-3,12.1635,R ugm-3,20.46949,R ugm-3,1.1,R ugm-3 (TEOM FDMS),68.75187,R ugm-3,5.4,R ugm-3 (TEOM FDMS),4.3,R ugm-3 (TEOM FDMS)
24/03/2015,13:00:00,343.4,P deg,3.9,P ms-1,8.4,P degC,5.29105,R ugm-3,16.05639,R ugm-3,24.16922,R ugm-3,3.4,R ugm-3 (TEOM FDMS),68.10326,R ugm-3,6.8,R ugm-3 (TEOM FDMS),3.4,R ugm-3 (TEOM FDMS)
24/03/2015,14:00:00,323.2,P deg,4,P ms-1,8.3,P degC,4.03127,R ugm-3,12.70283,R ugm-3,18.88403,R ugm-3,5.2,R ugm-3 (TEOM FDMS),69.00133,R ugm-3,8.9,R ugm-3 (TEOM FDMS),3.7,R ugm-3 (TEOM FDMS)
24/03/2015,15:00:00,339.8,P deg,4.5,P ms-1,7.5,P degC,5.63748,R ugm-3,15.42957,R ugm-3,24.07359,R ugm-3,3.6,R ugm-3 (TEOM FDMS),70.548,R ugm-3,6.1,R ugm-3 (TEOM FDMS),2.5,R ugm-3 (TEOM FDMS)
24/03/2015,16:00:00,342,P deg,4.8,P ms-1,8,P degC,5.03909,R ugm-3,13.70498,R ugm-3,21.43148,R ugm-3,1.5,R ugm-3 (TEOM FDMS),75.33768,R ugm-3,2.3,R ugm-3 (TEOM FDMS),0.8,R ugm-3 (TEOM FDMS)
24/03/2015,17:00:00,336.9,P deg,4.7,P ms-1,7.2,P degC,4.78714,R ugm-3,17.40614,R ugm-3,24.74632,R ugm-3,5.5,R ugm-3 (TEOM FDMS),72.29423,R ugm-3,6.8,R ugm-3 (TEOM FDMS),1.3,R ugm-3 (TEOM FDMS)
24/03/2015,18:00:00,341.1,P deg,2.4,P ms-1,5.8,P degC,3.93679,R ugm-3,28.60861,R ugm-3,34.64494,R ugm-3,5.2,R ugm-3 (TEOM FDMS),58.22455,R ugm-3,7.8,R ugm-3 (TEOM FDMS),2.6,R ugm-3 (TEOM FDMS)
24/03/2015,19:00:00,335.1,P deg,1.8,P ms-1,4.4,P degC,17.35337,R ugm-3,56.76109,R ugm-3,83.36922,R ugm-3,6.4,R ugm-3 (TEOM FDMS),35.32389,R ugm-3,8.7,R ugm-3 (TEOM FDMS),2.3,R ugm-3 (TEOM FDMS)
24/03/2015,20:00:00,326.1,P deg,1.6,P ms-1,3.4,P degC,24.53408,R ugm-3,77.60877,R ugm-3,115.22717,R ugm-3,7.4,R ugm-3 (TEOM FDMS),14.76818,R ugm-3,8.3,R ugm-3 (TEOM FDMS),0.9,R ugm-3 (TEOM FDMS)
24/03/2015,21:00:00,318.4,P deg,2.3,P ms-1,2.3,P degC,14.07796,R ugm-3,74.32501,R ugm-3,95.91092,R ugm-3,8.7,R ugm-3 (TEOM FDMS),12.12388,R ugm-3,10,R ugm-3 (TEOM FDMS),1.3,R ugm-3 (TEOM FDMS)
24/03/2015,22:00:00,327.9,P deg,2.8,P ms-1,1.8,P degC,6.77128,R ugm-3,68.99822,R ugm-3,79.3807,R ugm-3,10.1,R ugm-3 (TEOM FDMS),12.27356,R ugm-3,12.9,R ugm-3 (TEOM FDMS),2.8,R ugm-3 (TEOM FDMS)
24/03/2015,23:00:00,333,P deg,2.7,P ms-1,1.3,P degC,10.51911,R ugm-3,73.43857,R ugm-3,89.56763,R ugm-3,9.6,R ugm-3 (TEOM FDMS),8.6813,R ugm-3,13.2,R ugm-3 (TEOM FDMS),3.6,R ugm-3 (TEOM FDMS)
24/03/2015,24:00:00,339.4,P deg,2.7,P ms-1,0.7,P degC,5.60599,R ugm-3,56.9466,R ugm-3,65.54233,R ugm-3,8.5,R ugm-3 (TEOM FDMS),16.76388,R ugm-3,10.9,R ugm-3 (TEOM FDMS),2.4,R ugm-3 (TEOM FDMS)
25/03/2015,01:00:00,320.8,P deg,2,P ms-1,-2,P degC,9.78424,R ugm-3,65.21243,R ugm-3,80.21471,R ugm-3,9.9,R ugm-3 (TEOM FDMS),7.58366,R ugm-3,14,R ugm-3 (TEOM FDMS),4.1,R ugm-3 (TEOM FDMS)
25/03/2015,02:00:00,331.7,P deg,2.4,P ms-1,-2.3,P degC,9.91021,R ugm-3,66.10811,R ugm-3,81.30356,R ugm-3,10.5,R ugm-3 (TEOM FDMS),3.72531,R ugm-3,13.4,R ugm-3 (TEOM FDMS),2.9,R ugm-3 (TEOM FDMS)
25/03/2015,03:00:00,345.6,P deg,1.8,P ms-1,-2.6,P degC,6.42484,R ugm-3,52.71137,R ugm-3,62.56266,R ugm-3,10.3,R ugm-3 (TEOM FDMS),10.57721,R ugm-3,13.1,R ugm-3 (TEOM FDMS),2.8,R ugm-3 (TEOM FDMS)
25/03/2015,04:00:00,337.9,P deg,2,P ms-1,-2.9,P degC,5.38553,R ugm-3,47.7709,R ugm-3,56.0286,R ugm-3,10.7,R ugm-3 (TEOM FDMS),11.42538,R ugm-3,13.9,R ugm-3 (TEOM FDMS),3.2,R ugm-3 (TEOM FDMS)
25/03/2015,05:00:00,347,P deg,2.7,P ms-1,-2.9,P degC,9.70025,R ugm-3,46.92128,R ugm-3,61.79479,R ugm-3,14.6,R ugm-3 (TEOM FDMS),9.23011,R ugm-3,20.2,R ugm-3 (TEOM FDMS),5.6,R ugm-3 (TEOM FDMS)
25/03/2015,06:00:00,353.5,P deg,2.7,P ms-1,-2.9,P degC,32.15571,R ugm-3,50.93035,R ugm-3,100.23508,R ugm-3,18.3,R ugm-3 (TEOM FDMS),2.89377,R ugm-3,25.6,R ugm-3 (TEOM FDMS),7.3,R ugm-3 (TEOM FDMS)
25/03/2015,07:00:00,359.7,P deg,2.9,P ms-1,-2.1,P degC,49.22563,R ugm-3,63.34296,R ugm-3,138.8212,R ugm-3,21.7,R ugm-3 (TEOM FDMS),2.49463,R ugm-3,28.3,R ugm-3 (TEOM FDMS),6.6,R ugm-3 (TEOM FDMS)
25/03/2015,08:00:00,18.4,P deg,3.2,P ms-1,0.1,P degC,44.84792,R ugm-3,54.19882,R ugm-3,122.96467,R ugm-3,22.5,R ugm-3 (TEOM FDMS),10.77678,R ugm-3,33.6,R ugm-3 (TEOM FDMS),11.1,R ugm-3 (TEOM FDMS)
25/03/2015,09:00:00,29.1,P deg,2.2,P ms-1,2.4,P degC,18.80211,R ugm-3,44.35279,R ugm-3,73.18229,R ugm-3,20.2,R ugm-3 (TEOM FDMS),24.94625,R ugm-3,29.3,R ugm-3 (TEOM FDMS),9.1,R ugm-3 (TEOM FDMS)
25/03/2015,10:00:00,32.4,P deg,2.2,P ms-1,4.8,P degC,19.90441,R ugm-3,36.272,R ugm-3,66.79167,R ugm-3,25.7,R ugm-3 (TEOM FDMS),28.33894,R ugm-3,31.9,R ugm-3 (TEOM FDMS),6.2,R ugm-3 (TEOM FDMS)
25/03/2015,11:00:00,13.5,P deg,2.3,P ms-1,6.3,P degC,15.18027,R ugm-3,29.96505,R ugm-3,53.24113,R ugm-3,22.4,R ugm-3 (TEOM FDMS),40.66239,R ugm-3,26.5,R ugm-3 (TEOM FDMS),4.1,R ugm-3 (TEOM FDMS)
25/03/2015,12:00:00,2.1,P deg,2.4,P ms-1,7.2,P degC,6.73979,R ugm-3,20.8037,R ugm-3,31.13789,R ugm-3,9.7,R ugm-3 (TEOM FDMS),56.92734,R ugm-3,16.4,R ugm-3 (TEOM FDMS),6.7,R ugm-3 (TEOM FDMS)
25/03/2015,13:00:00,354.8,P deg,2.1,P ms-1,7.9,P degC,5.32254,R ugm-3,20.38151,R ugm-3,28.54263,R ugm-3,8.8,R ugm-3 (TEOM FDMS),60.76907,R ugm-3,14.7,R ugm-3 (TEOM FDMS),5.9,R ugm-3 (TEOM FDMS)
25/03/2015,14:00:00,346.8,P deg,1.6,P ms-1,8.2,P degC,8.8814,R ugm-3,23.76664,R ugm-3,37.38459,R ugm-3,9.1,R ugm-3 (TEOM FDMS),60.46971,R ugm-3,15.5,R ugm-3 (TEOM FDMS),6.4,R ugm-3 (TEOM FDMS)
25/03/2015,15:00:00,333.6,P deg,1,P ms-1,8.4,P degC,6.48783,R ugm-3,19.36406,R ugm-3,29.31193,R ugm-3,8.1,R ugm-3 (TEOM FDMS),67.00563,R ugm-3,12.1,R ugm-3 (TEOM FDMS),4,R ugm-3 (TEOM FDMS)
25/03/2015,16:00:00,283.3,P deg,2.6,P ms-1,8,P degC,10.23566,R ugm-3,29.90672,R ugm-3,45.60117,R ugm-3,12.3,R ugm-3 (TEOM FDMS),58.32433,R ugm-3,18.1,R ugm-3 (TEOM FDMS),5.8,R ugm-3 (TEOM FDMS)
25/03/2015,17:00:00,265.4,P deg,2,P ms-1,7,P degC,12.40876,R ugm-3,38.68366,R ugm-3,57.71017,R ugm-3,14.3,R ugm-3 (TEOM FDMS),48.44562,R ugm-3,19.6,R ugm-3 (TEOM FDMS),5.3,R ugm-3 (TEOM FDMS)
25/03/2015,18:00:00,169.9,P deg,1.5,P ms-1,6,P degC,15.43222,R ugm-3,50.52921,R ugm-3,74.19161,R ugm-3,16.9,R ugm-3 (TEOM FDMS),39.41508,R ugm-3,22.3,R ugm-3 (TEOM FDMS),5.4,R ugm-3 (TEOM FDMS)
25/03/2015,19:00:00,156,P deg,2,P ms-1,4.8,P degC,36.53342,R ugm-3,75.35633,R ugm-3,131.37345,R ugm-3,21,R ugm-3 (TEOM FDMS),14.56861,R ugm-3,27.8,R ugm-3 (TEOM FDMS),6.8,R ugm-3 (TEOM FDMS)
25/03/2015,20:00:00,167.5,P deg,2.9,P ms-1,3.9,P degC,63.52405,R ugm-3,92.35271,R ugm-3,189.7549,R ugm-3,26.4,R ugm-3 (TEOM FDMS),1.59656,R ugm-3,33.4,R ugm-3 (TEOM FDMS),7,R ugm-3 (TEOM FDMS)
25/03/2015,21:00:00,194.9,P deg,3.2,P ms-1,3.2,P degC,66.70498,R ugm-3,91.36778,R ugm-3,193.64732,R ugm-3,26.9,R ugm-3 (TEOM FDMS),1.74624,R ugm-3,33.2,R ugm-3 (TEOM FDMS),6.3,R ugm-3 (TEOM FDMS)
25/03/2015,22:00:00,204.4,P deg,3.5,P ms-1,2.7,P degC,23.46327,R ugm-3,81.41321,R ugm-3,117.38973,R ugm-3,24.9,R ugm-3 (TEOM FDMS),2.89377,R ugm-3,30.7,R ugm-3 (TEOM FDMS),5.8,R ugm-3 (TEOM FDMS)
25/03/2015,23:00:00,204.8,P deg,3.6,P ms-1,2.3,P degC,8.346,R ugm-3,59.28033,R ugm-3,72.07734,R ugm-3,22.7,R ugm-3 (TEOM FDMS),14.51872,R ugm-3,32.3,R ugm-3 (TEOM FDMS),9.6,R ugm-3 (TEOM FDMS)
25/03/2015,24:00:00,198.9,P deg,4.4,P ms-1,2.2,P degC,3.08644,R ugm-3,39.52325,R ugm-3,44.25573,R ugm-3,20.1,R ugm-3 (TEOM FDMS),28.03959,R ugm-3,28.5,R ugm-3 (TEOM FDMS),8.4,R ugm-3 (TEOM FDMS)
26/03/2015,01:00:00,185.9,P deg,5.1,P ms-1,2.7,P degC,1.88966,R ugm-3,26.9586,R ugm-3,29.85604,R ugm-3,13.9,R ugm-3 (TEOM FDMS),38.71658,R ugm-3,20.4,R ugm-3 (TEOM FDMS),6.5,R ugm-3 (TEOM FDMS)
26/03/2015,02:00:00,199.3,P deg,5.8,P ms-1,3.3,P degC,0.58789,R ugm-3,11.46353,R ugm-3,12.36495,R ugm-3,4,R ugm-3 (TEOM FDMS),61.46756,R ugm-3,10.4,R ugm-3 (TEOM FDMS),6.4,R ugm-3 (TEOM FDMS)
26/03/2015,03:00:00,197.9,P deg,6.9,P ms-1,3.5,P degC,0.47242,R ugm-3,8.35715,R ugm-3,9.08151,R ugm-3,1.6,R ugm-3 (TEOM FDMS),64.26154,R ugm-3,8.2,R ugm-3 (TEOM FDMS),6.6,R ugm-3 (TEOM FDMS)
26/03/2015,04:00:00,196.1,P deg,8.4,P ms-1,3.6,P degC,0.62989,R ugm-3,6.86683,R ugm-3,7.83264,R ugm-3,-1.7,R ugm-3 (TEOM FDMS),71.69552,R ugm-3,3.3,R ugm-3 (TEOM FDMS),5,R ugm-3 (TEOM FDMS)
26/03/2015,05:00:00,197.9,P deg,8.6,P ms-1,4,P degC,1.07081,R ugm-3,9.93878,R ugm-3,11.58067,R ugm-3,0,R ugm-3 (TEOM FDMS),66.70627,R ugm-3,5,R ugm-3 (TEOM FDMS),5,R ugm-3 (TEOM FDMS)
26/03/2015,06:00:00,206.5,P deg,9.7,P ms-1,4.6,P degC,2.7715,R ugm-3,15.35546,R ugm-3,19.60504,R ugm-3,0.2,R ugm-3 (TEOM FDMS),62.5652,R ugm-3,4.5,R ugm-3 (TEOM FDMS),4.3,R ugm-3 (TEOM FDMS)
26/03/2015,07:00:00,211.6,P deg,9.4,P ms-1,5.2,P degC,4.94461,R ugm-3,20.961,R ugm-3,28.54263,R ugm-3,1.3,R ugm-3 (TEOM FDMS),59.12261,R ugm-3,5.1,R ugm-3 (TEOM FDMS),3.8,R ugm-3 (TEOM FDMS)
26/03/2015,08:00:00,223.8,P deg,8,P ms-1,5.8,P degC,12.66072,R ugm-3,29.31145,R ugm-3,48.72428,R ugm-3,2.9,R ugm-3 (TEOM FDMS),47.64734,R ugm-3,5.5,R ugm-3 (TEOM FDMS),2.6,R ugm-3 (TEOM FDMS)
26/03/2015,09:00:00,262.6,P deg,6.1,P ms-1,6.9,P degC,17.2274,R ugm-3,30.62199,R ugm-3,57.03697,R ugm-3,4.3,R ugm-3 (TEOM FDMS),43.45637,R ugm-3,6.6,R ugm-3 (TEOM FDMS),2.3,R ugm-3 (TEOM FDMS)
26/03/2015,10:00:00,293.5,P deg,6.2,P ms-1,7.7,P degC,10.86554,R ugm-3,23.07862,R ugm-3,39.73888,R ugm-3,3.1,R ugm-3 (TEOM FDMS),46.30024,R ugm-3,2.1,R ugm-3 (TEOM FDMS),-1,R ugm-3 (TEOM FDMS)
