End Date,End Time,PM10,Status/units,M_DIR,Status/units,M_SPED,Status/units,M_T,Status/units,NO,Status/units,NO2,Status/units,NOXasNO2,Status/units,O3,Status/units,PM25,Status/units
20/03/2020,13:00:00,5.325,R ugm-3 (FIDAS),74.4,P deg,9.8,P ms-1,8.3,P degC,1.66717,R ugm-3,6.99412,R ugm-3,9.5504,R ugm-3,65.35918,R ugm-3,2.854,R ugm-3 (Ref.eq)
20/03/2020,14:00:00,6.125,R ugm-3 (FIDAS),72.3,P deg,9.9,P ms-1,8.1,P degC,1.0695,R ugm-3,5.59527,R ugm-3,7.23515,R ugm-3,68.65208,R ugm-3,3.042,R ugm-3 (Ref.eq)
20/03/2020,15:00:00,6.225,R ugm-3 (FIDAS),69.4,P deg,8.9,P ms-1,7.3,P degC,0.88077,R ugm-3,5.54702,R ugm-3,6.89751,R ugm-3,69.2009,R ugm-3,2.925,R ugm-3 (Ref.eq)
20/03/2020,16:00:00,6,R ugm-3 (FIDAS),70.3,P deg,8.1,P ms-1,7.1,P degC,1.10096,R ugm-3,6.80113,R ugm-3,8.48924,R ugm-3,70.24864,R ugm-3,2.925,R ugm-3 (Ref.eq)
20/03/2020,17:00:00,6.825,R ugm-3 (FIDAS),69.2,P deg,7.4,P ms-1,6.4,P degC,0.7864,R ugm-3,7.09051,R ugm-3,8.29631,R ugm-3,69.40047,R ugm-3,3.443,R ugm-3 (Ref.eq)
20/03/2020,18:00:00,6.3,R ugm-3 (FIDAS),68.9,P deg,6.5,P ms-1,5,P degC,0.72349,R ugm-3,9.35752,R ugm-3,10.46685,R ugm-3,67.00563,R ugm-3,3.373,R ugm-3 (Ref.eq)
20/03/2020,19:00:00,9.4,R ugm-3 (FIDAS),63.9,P deg,6.1,P ms-1,4,P degC,0.53475,R ugm-3,12.54097,R ugm-3,13.36091,R ugm-3,62.5153,R ugm-3,5,R ugm-3 (Ref.eq)
20/03/2020,20:00:00,8.6,R ugm-3 (FIDAS),63.2,P deg,6.1,P ms-1,3.3,P degC,0.34602,R ugm-3,9.30925,R ugm-3,9.83981,R ugm-3,65.80821,R ugm-3,4.976,R ugm-3 (Ref.eq)
20/03/2020,21:00:00,10.325,R ugm-3 (FIDAS),64,P deg,6.1,P ms-1,2.9,P degC,0.2831,R ugm-3,9.74336,R ugm-3,10.17745,R ugm-3,63.31358,R ugm-3,5.896,R ugm-3 (Ref.eq)
20/03/2020,22:00:00,8.425,R ugm-3 (FIDAS),66,P deg,5.9,P ms-1,2.6,P degC,0.15728,R ugm-3,7.91044,R ugm-3,8.1516,R ugm-3,63.36348,R ugm-3,5.094,R ugm-3 (Ref.eq)
20/03/2020,23:00:00,9.325,R ugm-3 (FIDAS),68.8,P deg,5.7,P ms-1,2.3,P degC,0.12582,R ugm-3,7.09046,R ugm-3,7.28339,R ugm-3,62.36563,R ugm-3,5.212,R ugm-3 (Ref.eq)
20/03/2020,24:00:00,9.25,R ugm-3 (FIDAS),72.6,P deg,5.7,P ms-1,2.2,P degC,0.12582,R ugm-3,5.83637,R ugm-3,6.02929,R ugm-3,62.91444,R ugm-3,4.811,R ugm-3 (Ref.eq)
21/03/2020,01:00:00,8.575,R ugm-3 (FIDAS),68.8,P deg,5.2,P ms-1,1.3,P degC,0.08388,R ugm-3,5.145,R ugm-3,5.27362,R ugm-3,62.79803,R ugm-3,4.41,R ugm-3 (Ref.eq)
21/03/2020,02:00:00,7.725,R ugm-3 (FIDAS),71.5,P deg,5.7,P ms-1,1.2,P degC,,,,,,,64.06197,R ugm-3,4.434,R ugm-3 (Ref.eq)
21/03/2020,03:00:00,7.025,R ugm-3 (FIDAS),75.7,P deg,6.1,P ms-1,1.2,P degC,0.15728,R ugm-3,3.66582,R ugm-3,3.90698,R ugm-3,69.05122,R ugm-3,3.868,R ugm-3 (Ref.eq)
21/03/2020,04:00:00,8.625,R ugm-3 (FIDAS),80,P deg,6.2,P ms-1,1.3,P degC,0.12582,R ugm-3,3.13524,R ugm-3,3.32817,R ugm-3,69.74972,R ugm-3,4.623,R ugm-3 (Ref.eq)
21/03/2020,05:00:00,9.85,R ugm-3 (FIDAS),81.6,P deg,6.3,P ms-1,1.2,P degC,0.12582,R ugm-3,2.60466,R ugm-3,2.79759,R ugm-3,69.8495,R ugm-3,5.377,R ugm-3 (Ref.eq)
21/03/2020,06:00:00,10.775,R ugm-3 (FIDAS),84.6,P deg,6.2,P ms-1,1.3,P degC,0.09437,R ugm-3,4.14816,R ugm-3,4.29286,R ugm-3,66.00778,R ugm-3,5.307,R ugm-3 (Ref.eq)
21/03/2020,07:00:00,13.45,R ugm-3 (FIDAS),89.2,P deg,6.4,P ms-1,1.7,P degC,0.25165,R ugm-3,7.62105,R ugm-3,8.0069,R ugm-3,60.12046,R ugm-3,6.274,R ugm-3 (Ref.eq)
21/03/2020,08:00:00,12.975,R ugm-3 (FIDAS),101.2,P deg,8,P ms-1,3.6,P degC,0.94368,R ugm-3,8.48932,R ugm-3,9.93627,R ugm-3,58.87315,R ugm-3,7.264,R ugm-3 (Ref.eq)
21/03/2020,09:00:00,11.85,R ugm-3 (FIDAS),103.5,P deg,8.4,P ms-1,4.8,P degC,1.13241,R ugm-3,7.66935,R ugm-3,9.4057,R ugm-3,60.46971,R ugm-3,7.217,R ugm-3 (Ref.eq)
21/03/2020,10:00:00,9.25,R ugm-3 (FIDAS),105,P deg,8.9,P ms-1,5.9,P degC,1.50989,R ugm-3,7.23527,R ugm-3,9.5504,R ugm-3,62.66498,R ugm-3,5.189,R ugm-3 (Ref.eq)
21/03/2020,11:00:00,7.7,R ugm-3 (FIDAS),104,P deg,9.2,P ms-1,6.8,P degC,2.17046,R ugm-3,7.86238,R ugm-3,11.19037,R ugm-3,60.81896,R ugm-3,4.198,R ugm-3 (Ref.eq)
21/03/2020,12:00:00,7.275,R ugm-3 (FIDAS),102.9,P deg,9.3,P ms-1,7.4,P degC,2.01318,R ugm-3,6.02946,R ugm-3,9.11629,R ugm-3,65.8581,R ugm-3,3.443,R ugm-3 (Ref.eq)
21/03/2020,13:00:00,7.05,R ugm-3 (FIDAS),102,P deg,9.3,P ms-1,7.7,P degC,2.17046,R ugm-3,5.59536,R ugm-3,8.92335,R ugm-3,70.29853,R ugm-3,2.948,R ugm-3 (Ref.eq)
21/03/2020,14:00:00,5.5,R ugm-3 (FIDAS),101.7,P deg,9,P ms-1,7.7,P degC,3.01977,R ugm-3,5.25779,R ugm-3,9.88804,R ugm-3,72.94284,R ugm-3,2.524,R ugm-3 (Ref.eq)
21/03/2020,15:00:00,6.8,R ugm-3 (FIDAS),101.3,P deg,8.9,P ms-1,7.5,P degC,1.69862,R ugm-3,4.7271,R ugm-3,7.33162,R ugm-3,74.58929,R ugm-3,3.325,R ugm-3 (Ref.eq)
21/03/2020,16:00:00,8.3,R ugm-3 (FIDAS),101.5,P deg,8.7,P ms-1,6.8,P degC,0.81786,R ugm-3,5.54702,R ugm-3,6.80104,R ugm-3,76.28563,R ugm-3,3.939,R ugm-3 (Ref.eq)
21/03/2020,17:00:00,9.675,R ugm-3 (FIDAS),102.3,P deg,7.7,P ms-1,5.8,P degC,0.66058,R ugm-3,7.42814,R ugm-3,8.44101,R ugm-3,77.38327,R ugm-3,4.693,R ugm-3 (Ref.eq)
21/03/2020,18:00:00,9.925,R ugm-3 (FIDAS),99.7,P deg,6.4,P ms-1,4.4,P degC,0.44038,R ugm-3,8.73045,R ugm-3,9.4057,R ugm-3,75.48735,R ugm-3,4.741,R ugm-3 (Ref.eq)
21/03/2020,19:00:00,9.55,R ugm-3 (FIDAS),98.5,P deg,6.1,P ms-1,3.4,P degC,0.34602,R ugm-3,11.28686,R ugm-3,11.81741,R ugm-3,69.64993,R ugm-3,5.047,R ugm-3 (Ref.eq)
21/03/2020,20:00:00,10.225,R ugm-3 (FIDAS),96.5,P deg,5.7,P ms-1,2.8,P degC,0.31456,R ugm-3,11.4798,R ugm-3,11.96212,R ugm-3,64.36133,R ugm-3,6.132,R ugm-3 (Ref.eq)
21/03/2020,21:00:00,11.4,R ugm-3 (FIDAS),93.8,P deg,5.4,P ms-1,2.4,P degC,0.25165,R ugm-3,11.86567,R ugm-3,12.25152,R ugm-3,60.71917,R ugm-3,6.934,R ugm-3 (Ref.eq)
21/03/2020,22:00:00,12.175,R ugm-3 (FIDAS),91.2,P deg,5,P ms-1,2.1,P degC,0.15728,R ugm-3,10.99744,R ugm-3,11.2386,R ugm-3,58.37423,R ugm-3,7.807,R ugm-3 (Ref.eq)
21/03/2020,23:00:00,15.425,R ugm-3 (FIDAS),92.3,P deg,4.9,P ms-1,1.8,P degC,0.12582,R ugm-3,10.99744,R ugm-3,11.19037,R ugm-3,54.98154,R ugm-3,9.976,R ugm-3 (Ref.eq)
21/03/2020,24:00:00,16.425,R ugm-3 (FIDAS),92.3,P deg,4.6,P ms-1,1.5,P degC,0.09437,R ugm-3,9.69511,R ugm-3,9.83981,R ugm-3,52.63659,R ugm-3,11.604,R ugm-3 (Ref.eq)
22/03/2020,01:00:00,16.825,R ugm-3 (FIDAS),68.1,P deg,3.8,P ms-1,-0.5,P degC,0.12582,R ugm-3,9.90413,R ugm-3,10.09705,R ugm-3,49.42684,R ugm-3,11.415,R ugm-3 (Ref.eq)
22/03/2020,02:00:00,17.625,R ugm-3 (FIDAS),73.2,P deg,4.1,P ms-1,-0.5,P degC,,,,,,,46.43329,R ugm-3,11.722,R ugm-3 (Ref.eq)
22/03/2020,03:00:00,15.525,R ugm-3 (FIDAS),75.2,P deg,4.1,P ms-1,-0.5,P degC,0.25165,R ugm-3,8.29633,R ugm-3,8.68218,R ugm-3,46.30024,R ugm-3,10.448,R ugm-3 (Ref.eq)
22/03/2020,04:00:00,15.325,R ugm-3 (FIDAS),78.5,P deg,4.3,P ms-1,-0.6,P degC,0.25165,R ugm-3,7.76575,R ugm-3,8.1516,R ugm-3,45.95099,R ugm-3,9.623,R ugm-3 (Ref.eq)
22/03/2020,05:00:00,14.55,R ugm-3 (FIDAS),86.5,P deg,4.2,P ms-1,-0.6,P degC,0.25165,R ugm-3,8.29633,R ugm-3,8.68218,R ugm-3,43.70583,R ugm-3,9.009,R ugm-3 (Ref.eq)
22/03/2020,06:00:00,13.7,R ugm-3 (FIDAS),83.4,P deg,4,P ms-1,-0.8,P degC,0.2831,R ugm-3,9.16455,R ugm-3,9.59863,R ugm-3,43.55615,R ugm-3,8.396,R ugm-3 (Ref.eq)
22/03/2020,07:00:00,13,R ugm-3 (FIDAS),92.5,P deg,4.3,P ms-1,-0.4,P degC,0.75494,R ugm-3,11.4316,R ugm-3,12.58916,R ugm-3,42.6082,R ugm-3,7.83,R ugm-3 (Ref.eq)
22/03/2020,08:00:00,14.275,R ugm-3 (FIDAS),102.5,P deg,5.6,P ms-1,2.1,P degC,1.25824,R ugm-3,9.64697,R ugm-3,11.57624,R ugm-3,44.05508,R ugm-3,8.443,R ugm-3 (Ref.eq)
22/03/2020,09:00:00,15.4,R ugm-3 (FIDAS),107,P deg,6.3,P ms-1,3.8,P degC,1.95027,R ugm-3,7.86236,R ugm-3,10.85273,R ugm-3,48.19616,R ugm-3,9.198,R ugm-3 (Ref.eq)
22/03/2020,10:00:00,14.6,R ugm-3 (FIDAS),111.1,P deg,6.7,P ms-1,5.1,P degC,1.76153,R ugm-3,6.27061,R ugm-3,8.97159,R ugm-3,54.63229,R ugm-3,9.175,R ugm-3 (Ref.eq)
22/03/2020,11:00:00,13.15,R ugm-3 (FIDAS),108.2,P deg,6.4,P ms-1,6.3,P degC,1.73008,R ugm-3,5.49886,R ugm-3,8.1516,R ugm-3,59.12261,R ugm-3,9.033,R ugm-3 (Ref.eq)
22/03/2020,12:00:00,11.4,R ugm-3 (FIDAS),104.4,P deg,6.3,P ms-1,7.4,P degC,1.47843,R ugm-3,5.20943,R ugm-3,7.47632,R ugm-3,62.16606,R ugm-3,8.278,R ugm-3 (Ref.eq)
22/03/2020,13:00:00,12.8,R ugm-3 (FIDAS),102.1,P deg,6.5,P ms-1,8.4,P degC,1.50989,R ugm-3,5.4506,R ugm-3,7.76573,R ugm-3,62.71487,R ugm-3,8.844,R ugm-3 (Ref.eq)
22/03/2020,14:00:00,13.9,R ugm-3 (FIDAS),103.1,P deg,6.8,P ms-1,8.8,P degC,1.63571,R ugm-3,6.22236,R ugm-3,8.73042,R ugm-3,63.96219,R ugm-3,9.481,R ugm-3 (Ref.eq)
22/03/2020,15:00:00,12.95,R ugm-3 (FIDAS),104.2,P deg,7.1,P ms-1,8.8,P degC,1.5728,R ugm-3,6.89764,R ugm-3,9.30923,R ugm-3,66.00778,R ugm-3,9.387,R ugm-3 (Ref.eq)
22/03/2020,16:00:00,11.65,R ugm-3 (FIDAS),100.4,P deg,6.7,P ms-1,8.3,P degC,1.19533,R ugm-3,6.75291,R ugm-3,8.58571,R ugm-3,68.5523,R ugm-3,8.443,R ugm-3 (Ref.eq)
22/03/2020,17:00:00,12.75,R ugm-3 (FIDAS),103.9,P deg,6,P ms-1,7.3,P degC,0.66058,R ugm-3,6.60816,R ugm-3,7.62103,R ugm-3,72.99273,R ugm-3,9.292,R ugm-3 (Ref.eq)
22/03/2020,18:00:00,13.45,R ugm-3 (FIDAS),98.1,P deg,4.3,P ms-1,5.6,P degC,0.31456,R ugm-3,8.48927,R ugm-3,8.97159,R ugm-3,72.39402,R ugm-3,9.198,R ugm-3 (Ref.eq)
22/03/2020,19:00:00,15.625,R ugm-3 (FIDAS),90.8,P deg,3.6,P ms-1,4,P degC,0.12582,R ugm-3,11.76919,R ugm-3,11.96212,R ugm-3,67.70412,R ugm-3,10.071,R ugm-3 (Ref.eq)
22/03/2020,20:00:00,17.025,R ugm-3 (FIDAS),84.3,P deg,3.3,P ms-1,3,P degC,0.22019,R ugm-3,12.58918,R ugm-3,12.9268,R ugm-3,64.16176,R ugm-3,11.203,R ugm-3 (Ref.eq)
22/03/2020,21:00:00,16.2,R ugm-3 (FIDAS),77.4,P deg,3.2,P ms-1,2.2,P degC,0.2831,R ugm-3,13.79504,R ugm-3,14.22913,R ugm-3,59.2224,R ugm-3,11.344,R ugm-3 (Ref.eq)
22/03/2020,22:00:00,17.825,R ugm-3 (FIDAS),87.1,P deg,3.6,P ms-1,1.7,P degC,0.25165,R ugm-3,15.38677,R ugm-3,15.77263,R ugm-3,54.23315,R ugm-3,11.604,R ugm-3 (Ref.eq)
22/03/2020,23:00:00,18.7,R ugm-3 (FIDAS),101.3,P deg,3.6,P ms-1,1.4,P degC,0.2831,R ugm-3,18.61848,R ugm-3,19.05256,R ugm-3,50.24175,R ugm-3,12.359,R ugm-3 (Ref.eq)
22/03/2020,24:00:00,19.175,R ugm-3 (FIDAS),100.6,P deg,3.1,P ms-1,1,P degC,0.25165,R ugm-3,16.6891,R ugm-3,17.07496,R ugm-3,45.85121,R ugm-3,12.099,R ugm-3 (Ref.eq)
23/03/2020,01:00:00,18.725,R ugm-3 (FIDAS),93.6,P deg,3.3,P ms-1,-0.7,P degC,0.25165,R ugm-3,15.30638,R ugm-3,15.69224,R ugm-3,42.64146,R ugm-3,12.5,R ugm-3 (Ref.eq)
23/03/2020,02:00:00,18.175,R ugm-3 (FIDAS),100,P deg,3.4,P ms-1,-0.9,P degC,2.26483,R ugm-3,29.13373,R ugm-3,32.60641,R ugm-3,23.68231,R ugm-3,12.099,R ugm-3 (Ref.eq)
23/03/2020,03:00:00,17.45,R ugm-3 (FIDAS),96.2,P deg,2.6,P ms-1,-1.3,P degC,0.53475,R ugm-3,21.80196,R ugm-3,22.6219,R ugm-3,25.19571,R ugm-3,11.627,R ugm-3 (Ref.eq)
23/03/2020,04:00:00,18.675,R ugm-3 (FIDAS),92.4,P deg,2.4,P ms-1,-1.6,P degC,2.01318,R ugm-3,30.5325,R ugm-3,33.61933,R ugm-3,19.75743,R ugm-3,12.052,R ugm-3 (Ref.eq)
23/03/2020,05:00:00,19.65,R ugm-3 (FIDAS),105.7,P deg,2.7,P ms-1,-1.7,P degC,8.08417,R ugm-3,42.20571,R ugm-3,54.60127,R ugm-3,7.38409,R ugm-3,12.052,R ugm-3 (Ref.eq)
23/03/2020,06:00:00,19.625,R ugm-3 (FIDAS),109.3,P deg,2.4,P ms-1,-1.9,P degC,11.22977,R ugm-3,33.81319,R ugm-3,51.03193,R ugm-3,15.81592,R ugm-3,12.476,R ugm-3 (Ref.eq)
23/03/2020,07:00:00,22.575,R ugm-3 (FIDAS),107.1,P deg,2.6,P ms-1,-1.7,P degC,40.35796,R ugm-3,48.57528,R ugm-3,110.45663,R ugm-3,3.94151,R ugm-3,13.349,R ugm-3 (Ref.eq)
23/03/2020,08:00:00,26.15,R ugm-3 (FIDAS),149.9,P deg,4.2,P ms-1,1.3,P degC,44.2585,R ugm-3,48.38267,R ugm-3,116.24475,R ugm-3,11.47528,R ugm-3,15.024,R ugm-3 (Ref.eq)
23/03/2020,09:00:00,20.475,R ugm-3 (FIDAS),151.6,P deg,5.4,P ms-1,3.4,P degC,13.11712,R ugm-3,30.48518,R ugm-3,50.59782,R ugm-3,34.92475,R ugm-3,12.972,R ugm-3 (Ref.eq)
23/03/2020,10:00:00,14.525,R ugm-3 (FIDAS),150.2,P deg,5.2,P ms-1,4.8,P degC,3.74326,R ugm-3,13.12005,R ugm-3,18.85963,R ugm-3,58.32433,R ugm-3,9.528,R ugm-3 (Ref.eq)
23/03/2020,11:00:00,15.15,R ugm-3 (FIDAS),153,P deg,6,P ms-1,6.5,P degC,4.93858,R ugm-3,15.00128,R ugm-3,22.57367,R ugm-3,56.02928,R ugm-3,9.599,R ugm-3 (Ref.eq)
23/03/2020,12:00:00,13.725,R ugm-3 (FIDAS),149.6,P deg,6.2,P ms-1,7.6,P degC,4.68693,R ugm-3,15.82125,R ugm-3,23.00778,R ugm-3,57.82541,R ugm-3,9.033,R ugm-3 (Ref.eq)
23/03/2020,13:00:00,15.35,R ugm-3 (FIDAS),147.6,P deg,6.3,P ms-1,8.4,P degC,3.93199,R ugm-3,14.7118,R ugm-3,20.74076,R ugm-3,62.06627,R ugm-3,9.316,R ugm-3 (Ref.eq)
23/03/2020,14:00:00,16.3,R ugm-3 (FIDAS),147.4,P deg,6.3,P ms-1,8.9,P degC,3.90054,R ugm-3,14.37415,R ugm-3,20.35489,R ugm-3,64.11186,R ugm-3,10.354,R ugm-3 (Ref.eq)
23/03/2020,15:00:00,16.45,R ugm-3 (FIDAS),147.7,P deg,6.2,P ms-1,9,P degC,2.98831,R ugm-3,12.97528,R ugm-3,17.5573,R ugm-3,68.80176,R ugm-3,10.047,R ugm-3 (Ref.eq)
23/03/2020,16:00:00,17.475,R ugm-3 (FIDAS),149.1,P deg,5.8,P ms-1,8.7,P degC,2.39065,R ugm-3,12.54112,R ugm-3,16.20674,R ugm-3,72.69337,R ugm-3,10.542,R ugm-3 (Ref.eq)
23/03/2020,17:00:00,18.5,R ugm-3 (FIDAS),149,P deg,5.1,P ms-1,8,P degC,1.82444,R ugm-3,15.14573,R ugm-3,17.94317,R ugm-3,71.09681,R ugm-3,10.731,R ugm-3 (Ref.eq)
23/03/2020,18:00:00,18.65,R ugm-3 (FIDAS),139.4,P deg,4,P ms-1,6.4,P degC,0.94368,R ugm-3,18.8597,R ugm-3,20.30666,R ugm-3,66.80606,R ugm-3,10.873,R ugm-3 (Ref.eq)
23/03/2020,19:00:00,22.2,R ugm-3 (FIDAS),135.3,P deg,3.9,P ms-1,4.9,P degC,0.5033,R ugm-3,26.38422,R ugm-3,27.15593,R ugm-3,55.18111,R ugm-3,14.104,R ugm-3 (Ref.eq)
23/03/2020,20:00:00,28.55,R ugm-3 (FIDAS),142.3,P deg,3.6,P ms-1,3.7,P degC,0.5033,R ugm-3,30.0018,R ugm-3,30.77351,R ugm-3,45.65164,R ugm-3,19.481,R ugm-3 (Ref.eq)
23/03/2020,21:00:00,26.725,R ugm-3 (FIDAS),146.9,P deg,2.5,P ms-1,2.6,P degC,0.59766,R ugm-3,30.58062,R ugm-3,31.49702,R ugm-3,39.914,R ugm-3,17.83,R ugm-3 (Ref.eq)
23/03/2020,22:00:00,26.4,R ugm-3 (FIDAS),126.7,P deg,2,P ms-1,1.8,P degC,0.59766,R ugm-3,28.07243,R ugm-3,28.98884,R ugm-3,37.66884,R ugm-3,17.217,R ugm-3 (Ref.eq)
23/03/2020,23:00:00,25.125,R ugm-3 (FIDAS),129.6,P deg,2.2,P ms-1,1.1,P degC,2.17046,R ugm-3,32.94423,R ugm-3,36.27222,R ugm-3,30.634,R ugm-3,17.76,R ugm-3 (Ref.eq)
23/03/2020,24:00:00,26.25,R ugm-3 (FIDAS),140.8,P deg,2.7,P ms-1,0.7,P degC,3.14559,R ugm-3,40.22769,R ugm-3,45.05087,R ugm-3,21.00474,R ugm-3,17.807,R ugm-3 (Ref.eq)
24/03/2020,01:00:00,25.625,R ugm-3 (FIDAS),137.4,P deg,2.7,P ms-1,-0.7,P degC,2.30677,R ugm-3,43.41109,R ugm-3,46.94809,R ugm-3,15.30037,R ugm-3,18.066,R ugm-3 (Ref.eq)
24/03/2020,02:00:00,24.975,R ugm-3 (FIDAS),147.8,P deg,2.8,P ms-1,-0.7,P degC,1.17436,R ugm-3,35.6935,R ugm-3,37.49416,R ugm-3,18.75958,R ugm-3,18.113,R ugm-3 (Ref.eq)
24/03/2020,03:00:00,25.35,R ugm-3 (FIDAS),158.9,P deg,3,P ms-1,-0.4,P degC,0.91222,R ugm-3,30.243,R ugm-3,31.64172,R ugm-3,21.15442,R ugm-3,18.16,R ugm-3 (Ref.eq)
24/03/2020,04:00:00,25.3,R ugm-3 (FIDAS),163.1,P deg,3.7,P ms-1,0,P degC,0.91222,R ugm-3,31.06299,R ugm-3,32.46171,R ugm-3,19.65765,R ugm-3,18.632,R ugm-3 (Ref.eq)
24/03/2020,05:00:00,26,R ugm-3 (FIDAS),170.5,P deg,3.6,P ms-1,0.2,P degC,0.59766,R ugm-3,36.36874,R ugm-3,37.28514,R ugm-3,20.80517,R ugm-3,18.939,R ugm-3 (Ref.eq)
24/03/2020,06:00:00,25.375,R ugm-3 (FIDAS),177,P deg,3.3,P ms-1,0.2,P degC,3.33433,R ugm-3,34.53606,R ugm-3,39.64862,R ugm-3,21.00474,R ugm-3,19.293,R ugm-3 (Ref.eq)
24/03/2020,07:00:00,27,R ugm-3 (FIDAS),177.9,P deg,4.3,P ms-1,1.3,P degC,5.00149,R ugm-3,38.0573,R ugm-3,45.72615,R ugm-3,18.6099,R ugm-3,19.599,R ugm-3 (Ref.eq)
24/03/2020,08:00:00,25.675,R ugm-3 (FIDAS),190,P deg,5.7,P ms-1,3.9,P degC,7.58088,R ugm-3,32.5588,R ugm-3,44.18265,R ugm-3,32.72948,R ugm-3,18.868,R ugm-3 (Ref.eq)
24/03/2020,09:00:00,28.45,R ugm-3 (FIDAS),189.9,P deg,5.7,P ms-1,5.8,P degC,9.53115,R ugm-3,27.78376,R ugm-3,42.39798,R ugm-3,40.26325,R ugm-3,19.127,R ugm-3 (Ref.eq)
24/03/2020,10:00:00,28.6,R ugm-3 (FIDAS),190.7,P deg,5.9,P ms-1,8,P degC,7.98981,R ugm-3,18.66734,R ugm-3,30.91821,R ugm-3,49.99229,R ugm-3,19.481,R ugm-3 (Ref.eq)
24/03/2020,11:00:00,30.075,R ugm-3 (FIDAS),188.2,P deg,5.8,P ms-1,9.7,P degC,5.06441,R ugm-3,14.95306,R ugm-3,22.71837,R ugm-3,56.37853,R ugm-3,20.047,R ugm-3 (Ref.eq)
24/03/2020,12:00:00,29.15,R ugm-3 (FIDAS),184,P deg,6,P ms-1,11.1,P degC,3.23996,R ugm-3,11.91415,R ugm-3,16.88202,R ugm-3,59.2224,R ugm-3,20.118,R ugm-3 (Ref.eq)
24/03/2020,13:00:00,29.975,R ugm-3 (FIDAS),187.9,P deg,6.4,P ms-1,12.2,P degC,3.14559,R ugm-3,11.76944,R ugm-3,16.59261,R ugm-3,62.36563,R ugm-3,20.472,R ugm-3 (Ref.eq)
24/03/2020,14:00:00,30.525,R ugm-3 (FIDAS),183.3,P deg,6.6,P ms-1,12.6,P degC,3.30287,R ugm-3,12.78237,R ugm-3,17.8467,R ugm-3,65.75832,R ugm-3,20.731,R ugm-3 (Ref.eq)
24/03/2020,15:00:00,33.6,R ugm-3 (FIDAS),182.8,P deg,6.7,P ms-1,12.5,P degC,3.64889,R ugm-3,14.18119,R ugm-3,19.77608,R ugm-3,68.30283,R ugm-3,20.873,R ugm-3 (Ref.eq)
24/03/2020,16:00:00,31.975,R ugm-3 (FIDAS),185.8,P deg,6.5,P ms-1,12.1,P degC,2.95686,R ugm-3,14.03643,R ugm-3,18.57022,R ugm-3,72.64348,R ugm-3,20.33,R ugm-3 (Ref.eq)
24/03/2020,17:00:00,32.85,R ugm-3 (FIDAS),188.2,P deg,5.6,P ms-1,11.1,P degC,2.10755,R ugm-3,15.33869,R ugm-3,18.57022,R ugm-3,74.04047,R ugm-3,19.505,R ugm-3 (Ref.eq)
24/03/2020,18:00:00,31.15,R ugm-3 (FIDAS),187.4,P deg,4.5,P ms-1,9.3,P degC,2.04464,R ugm-3,17.79864,R ugm-3,20.9337,R ugm-3,70.4981,R ugm-3,19.127,R ugm-3 (Ref.eq)
24/03/2020,19:00:00,30.95,R ugm-3 (FIDAS),188.1,P deg,3.8,P ms-1,7.5,P degC,1.63571,R ugm-3,30.38776,R ugm-3,32.89582,R ugm-3,58.27444,R ugm-3,17.76,R ugm-3 (Ref.eq)
24/03/2020,20:00:00,31.175,R ugm-3 (FIDAS),181.6,P deg,3.4,P ms-1,6,P degC,3.27142,R ugm-3,28.31382,R ugm-3,33.32993,R ugm-3,56.27874,R ugm-3,17.028,R ugm-3 (Ref.eq)
24/03/2020,21:00:00,31.35,R ugm-3 (FIDAS),175.2,P deg,3.4,P ms-1,4.8,P degC,1.5728,R ugm-3,30.24306,R ugm-3,32.65465,R ugm-3,50.34153,R ugm-3,18.184,R ugm-3 (Ref.eq)
24/03/2020,22:00:00,29.55,R ugm-3 (FIDAS),178.3,P deg,3.6,P ms-1,3.8,P degC,0.66058,R ugm-3,25.32308,R ugm-3,26.33595,R ugm-3,53.73422,R ugm-3,18.231,R ugm-3 (Ref.eq)
24/03/2020,23:00:00,28.7,R ugm-3 (FIDAS),179.7,P deg,3.2,P ms-1,2.8,P degC,1.13241,R ugm-3,29.03716,R ugm-3,30.77351,R ugm-3,47.04863,R ugm-3,19.057,R ugm-3 (Ref.eq)
24/03/2020,24:00:00,25.05,R ugm-3 (FIDAS),177.1,P deg,2.9,P ms-1,2,P degC,0.69203,R ugm-3,25.03368,R ugm-3,26.09478,R ugm-3,55.72992,R ugm-3,16.887,R ugm-3 (Ref.eq)
25/03/2020,01:00:00,22.775,R ugm-3 (FIDAS),164,P deg,2.5,P ms-1,0.8,P degC,0.58718,R ugm-3,20.32278,R ugm-3,21.22311,R ugm-3,58.7401,R ugm-3,15.849,R ugm-3 (Ref.eq)
25/03/2020,02:00:00,21.1,R ugm-3 (FIDAS),165.1,P deg,2,P ms-1,0,P degC,1.00659,R ugm-3,19.48675,R ugm-3,21.03017,R ugm-3,60.40319,R ugm-3,15.543,R ugm-3 (Ref.eq)
25/03/2020,03:00:00,21.7,R ugm-3 (FIDAS),160.8,P deg,1.6,P ms-1,-0.4,P degC,0.59766,R ugm-3,21.31962,R ugm-3,22.23603,R ugm-3,56.27874,R ugm-3,16.179,R ugm-3 (Ref.eq)
25/03/2020,04:00:00,21.425,R ugm-3 (FIDAS),157.6,P deg,1.1,P ms-1,-0.7,P degC,0.69203,R ugm-3,22.23609,R ugm-3,23.29718,R ugm-3,46.49981,R ugm-3,16.321,R ugm-3 (Ref.eq)
