End Date,End Time,PM10,Status/units,M_DIR,Status/units,M_SPED,Status/units,M_T,Status/units,NO,Status/units,NO2,Status/units,NOXasNO2,Status/units,O3,Status/units,PM25,Status/units
08/02/2024,16:00:00,3.425,R ugm-3 (FIDAS),117.8,P deg,4.2,P ms-1,5.4,P degC,2.9945,R ugm-3,28.49008,R ugm-3,33.08159,R ugm-3,25.99399,R ugm-3,2.712,R ugm-3 (Ref.eq)
08/02/2024,17:00:00,4.25,R ugm-3 (FIDAS),111.6,P deg,3.8,P ms-1,5.8,P degC,2.15883,R ugm-3,29.82488,R ugm-3,33.13503,R ugm-3,24.44733,R ugm-3,3.396,R ugm-3 (Ref.eq)
08/02/2024,18:00:00,5.25,R ugm-3 (FIDAS),103.6,P deg,4.4,P ms-1,6.1,P degC,1.39279,R ugm-3,28.96859,R ugm-3,31.10418,R ugm-3,25.44518,R ugm-3,4.481,R ugm-3 (Ref.eq)
08/02/2024,19:00:00,6.75,R ugm-3 (FIDAS),124.6,P deg,4.4,P ms-1,7.1,P degC,1.32315,R ugm-3,27.47206,R ugm-3,29.50087,R ugm-3,24.09808,R ugm-3,5.943,R ugm-3 (Ref.eq)
08/02/2024,20:00:00,5.875,R ugm-3 (FIDAS),142.6,P deg,4.2,P ms-1,8.2,P degC,1.28833,R ugm-3,27.36512,R ugm-3,29.34054,R ugm-3,22.35184,R ugm-3,5.142,R ugm-3 (Ref.eq)
08/02/2024,21:00:00,7.175,R ugm-3 (FIDAS),157.5,P deg,4.6,P ms-1,8.5,P degC,0.80086,R ugm-3,30.03655,R ugm-3,31.26451,R ugm-3,19.15872,R ugm-3,6.509,R ugm-3 (Ref.eq)
08/02/2024,22:00:00,8.525,R ugm-3 (FIDAS),162.7,P deg,5.2,P ms-1,8.6,P degC,1.18387,R ugm-3,31.26634,R ugm-3,33.08159,R ugm-3,16.31485,R ugm-3,7.382,R ugm-3 (Ref.eq)
08/02/2024,23:00:00,8.6,R ugm-3 (FIDAS),143.4,P deg,6,P ms-1,8.7,P degC,0.66158,R ugm-3,33.51016,R ugm-3,34.52457,R ugm-3,14.6684,R ugm-3,7.429,R ugm-3 (Ref.eq)
08/02/2024,24:00:00,7.7,R ugm-3 (FIDAS),153.6,P deg,5.4,P ms-1,9,P degC,0.41784,R ugm-3,24.63815,R ugm-3,25.27882,R ugm-3,25.79442,R ugm-3,6.557,R ugm-3 (Ref.eq)
09/02/2024,01:00:00,3.925,R ugm-3 (FIDAS),145.9,P deg,4.6,P ms-1,8.6,P degC,0.46405,R ugm-3,16.17449,R ugm-3,16.88602,R ugm-3,41.17794,R ugm-3,3.09,R ugm-3 (Ref.eq)
09/02/2024,02:00:00,3.1,R ugm-3 (FIDAS),178,P deg,5.6,P ms-1,9.5,P degC,0.51045,R ugm-3,4.77474,R ugm-3,5.55743,R ugm-3,59.40534,R ugm-3,1.745,R ugm-3 (Ref.eq)
09/02/2024,03:00:00,8.175,R ugm-3 (FIDAS),185.7,P deg,6.7,P ms-1,9.7,P degC,0.45245,R ugm-3,6.30647,R ugm-3,7.00022,R ugm-3,62.31573,R ugm-3,4.505,R ugm-3 (Ref.eq)
09/02/2024,04:00:00,9.6,R ugm-3 (FIDAS),184.8,P deg,6.1,P ms-1,9.7,P degC,0.48725,R ugm-3,5.13094,R ugm-3,5.87804,R ugm-3,64.11186,R ugm-3,5.401,R ugm-3 (Ref.eq)
09/02/2024,05:00:00,10.275,R ugm-3 (FIDAS),199,P deg,4.9,P ms-1,9.1,P degC,0.41764,R ugm-3,6.46671,R ugm-3,7.10709,R ugm-3,67.60434,R ugm-3,5.448,R ugm-3 (Ref.eq)
09/02/2024,06:00:00,11.5,R ugm-3 (FIDAS),197.2,P deg,5.2,P ms-1,9.1,P degC,0.80048,R ugm-3,8.01717,R ugm-3,9.24456,R ugm-3,63.81251,R ugm-3,5.873,R ugm-3 (Ref.eq)
09/02/2024,07:00:00,6.75,R ugm-3 (FIDAS),199.7,P deg,5.5,P ms-1,9,P degC,1.53136,R ugm-3,16.35482,R ugm-3,18.70287,R ugm-3,57.32648,R ugm-3,3.797,R ugm-3 (Ref.eq)
09/02/2024,08:00:00,3.15,R ugm-3 (FIDAS),210.7,P deg,5.9,P ms-1,9.3,P degC,3.51516,R ugm-3,27.26002,R ugm-3,32.64987,R ugm-3,52.93594,R ugm-3,1.627,R ugm-3 (Ref.eq)
09/02/2024,09:00:00,2.25,R ugm-3 (FIDAS),212.6,P deg,6,P ms-1,9.4,P degC,6.05583,R ugm-3,23.9522,R ugm-3,33.23767,R ugm-3,54.03358,R ugm-3,1.179,R ugm-3 (Ref.eq)
09/02/2024,10:00:00,2.825,R ugm-3 (FIDAS),217.1,P deg,8,P ms-1,9.4,P degC,2.74949,R ugm-3,15.07486,R ugm-3,19.29067,R ugm-3,61.2181,R ugm-3,1.321,R ugm-3 (Ref.eq)
09/02/2024,11:00:00,3.7,R ugm-3 (FIDAS),216.3,P deg,8.1,P ms-1,9.7,P degC,3.68918,R ugm-3,17.26771,R ugm-3,22.92437,R ugm-3,56.37853,R ugm-3,1.722,R ugm-3 (Ref.eq)
09/02/2024,12:00:00,2.775,R ugm-3 (FIDAS),213.8,P deg,8.2,P ms-1,9.8,P degC,3.09752,R ugm-3,11.28156,R ugm-3,16.03103,R ugm-3,64.11186,R ugm-3,1.415,R ugm-3 (Ref.eq)
09/02/2024,13:00:00,2.15,R ugm-3 (FIDAS),213,P deg,8.1,P ms-1,10,P degC,4.14163,R ugm-3,13.63494,R ugm-3,19.98535,R ugm-3,64.61079,R ugm-3,1.226,R ugm-3 (Ref.eq)
09/02/2024,14:00:00,1.875,R ugm-3 (FIDAS),213.4,P deg,7.6,P ms-1,10.1,P degC,5.53377,R ugm-3,12.56909,R ugm-3,21.05409,R ugm-3,66.25724,R ugm-3,0.825,R ugm-3 (Ref.eq)
09/02/2024,15:00:00,2.25,R ugm-3 (FIDAS),214.7,P deg,6.5,P ms-1,10,P degC,3.23674,R ugm-3,10.05281,R ugm-3,15.01573,R ugm-3,65.90799,R ugm-3,0.991,R ugm-3 (Ref.eq)
09/02/2024,16:00:00,3.825,R ugm-3 (FIDAS),216.5,P deg,5.8,P ms-1,9.9,P degC,6.19504,R ugm-3,16.8454,R ugm-3,26.34433,R ugm-3,56.87745,R ugm-3,2.052,R ugm-3 (Ref.eq)
09/02/2024,17:00:00,4.625,R ugm-3 (FIDAS),221.7,P deg,5.1,P ms-1,9.6,P degC,2.8887,R ugm-3,18.33479,R ugm-3,22.76406,R ugm-3,54.78197,R ugm-3,2.736,R ugm-3 (Ref.eq)
09/02/2024,18:00:00,4.9,R ugm-3 (FIDAS),215.2,P deg,4.8,P ms-1,9,P degC,4.8029,R ugm-3,28.0108,R ugm-3,35.37514,R ugm-3,43.75572,R ugm-3,2.995,R ugm-3 (Ref.eq)
09/02/2024,19:00:00,4.975,R ugm-3 (FIDAS),218.3,P deg,4.7,P ms-1,8.6,P degC,4.90731,R ugm-3,25.01856,R ugm-3,32.54299,R ugm-3,47.8968,R ugm-3,3.467,R ugm-3 (Ref.eq)
09/02/2024,20:00:00,6,R ugm-3 (FIDAS),218.4,P deg,3.3,P ms-1,7.9,P degC,3.54997,R ugm-3,29.451,R ugm-3,34.89421,R ugm-3,40.91185,R ugm-3,4.269,R ugm-3 (Ref.eq)
09/02/2024,21:00:00,6.675,R ugm-3 (FIDAS),213.4,P deg,2.7,P ms-1,6.6,P degC,2.12302,R ugm-3,19.88287,R ugm-3,23.13812,R ugm-3,47.59745,R ugm-3,4.717,R ugm-3 (Ref.eq)
09/02/2024,22:00:00,6.575,R ugm-3 (FIDAS),214.7,P deg,2.7,P ms-1,6.2,P degC,2.40145,R ugm-3,17.79941,R ugm-3,21.48158,R ugm-3,47.2482,R ugm-3,4.528,R ugm-3 (Ref.eq)
09/02/2024,23:00:00,5.5,R ugm-3 (FIDAS),224.6,P deg,3,P ms-1,5.6,P degC,1.74018,R ugm-3,13.57654,R ugm-3,16.24478,R ugm-3,48.14626,R ugm-3,3.774,R ugm-3 (Ref.eq)
09/02/2024,24:00:00,5,R ugm-3 (FIDAS),238,P deg,2.6,P ms-1,5.6,P degC,1.53136,R ugm-3,10.79739,R ugm-3,13.14544,R ugm-3,46.44992,R ugm-3,3.514,R ugm-3 (Ref.eq)
10/02/2024,01:00:00,7.55,R ugm-3 (FIDAS),213.4,P deg,2.6,P ms-1,5.7,P degC,2.55108,R ugm-3,13.68466,R ugm-3,17.59626,R ugm-3,37.85178,R ugm-3,5.118,R ugm-3 (Ref.eq)
10/02/2024,02:00:00,8.125,R ugm-3 (FIDAS),220.9,P deg,3.3,P ms-1,5.3,P degC,1.20596,R ugm-3,11.97143,R ugm-3,13.82054,R ugm-3,27.87328,R ugm-3,5.495,R ugm-3 (Ref.eq)
10/02/2024,03:00:00,7.625,R ugm-3 (FIDAS),216.1,P deg,2.9,P ms-1,5,P degC,1.1132,R ugm-3,9.94085,R ugm-3,11.64773,R ugm-3,38.36733,R ugm-3,5.33,R ugm-3 (Ref.eq)
10/02/2024,04:00:00,10.625,R ugm-3 (FIDAS),189.6,P deg,2.4,P ms-1,4.6,P degC,1.46107,R ugm-3,6.94967,R ugm-3,9.18995,R ugm-3,43.9054,R ugm-3,7.948,R ugm-3 (Ref.eq)
10/02/2024,05:00:00,9.15,R ugm-3 (FIDAS),204.9,P deg,2.8,P ms-1,4.6,P degC,0.80011,R ugm-3,9.61946,R ugm-3,10.84628,R ugm-3,36.67099,R ugm-3,7.524,R ugm-3 (Ref.eq)
10/02/2024,06:00:00,9.375,R ugm-3 (FIDAS),207.3,P deg,2.6,P ms-1,5,P degC,3.89619,R ugm-3,26.24418,R ugm-3,32.21825,R ugm-3,21.10453,R ugm-3,6.604,R ugm-3 (Ref.eq)
10/02/2024,07:00:00,7.75,R ugm-3 (FIDAS),202.7,P deg,1.8,P ms-1,5.2,P degC,2.99172,R ugm-3,23.24976,R ugm-3,27.837,R ugm-3,21.20431,R ugm-3,5.66,R ugm-3 (Ref.eq)
10/02/2024,08:00:00,6.525,R ugm-3 (FIDAS),169.9,P deg,1.6,P ms-1,5.3,P degC,7.13142,R ugm-3,30.58037,R ugm-3,41.51506,R ugm-3,14.56861,R ugm-3,4.245,R ugm-3 (Ref.eq)
10/02/2024,09:00:00,5.85,R ugm-3 (FIDAS),163.9,P deg,1.7,P ms-1,5.5,P degC,1.9481,R ugm-3,18.97267,R ugm-3,21.9597,R ugm-3,28.18926,R ugm-3,3.844,R ugm-3 (Ref.eq)
10/02/2024,10:00:00,6.25,R ugm-3 (FIDAS),154.2,P deg,1.9,P ms-1,5.7,P degC,3.54832,R ugm-3,16.03816,R ugm-3,21.47883,R ugm-3,32.43013,R ugm-3,3.986,R ugm-3 (Ref.eq)
10/02/2024,11:00:00,5.05,R ugm-3 (FIDAS),167.9,P deg,2.2,P ms-1,6.1,P degC,3.23523,R ugm-3,13.57957,R ugm-3,18.54019,R ugm-3,34.32604,R ugm-3,3.467,R ugm-3 (Ref.eq)
10/02/2024,12:00:00,5.325,R ugm-3 (FIDAS),171.2,P deg,1.8,P ms-1,6.6,P degC,2.67863,R ugm-3,12.9904,R ugm-3,17.09758,R ugm-3,38.96604,R ugm-3,3.797,R ugm-3 (Ref.eq)
10/02/2024,13:00:00,5.9,R ugm-3 (FIDAS),158.9,P deg,1.9,P ms-1,6.8,P degC,2.43512,R ugm-3,12.24175,R ugm-3,15.97555,R ugm-3,42.5583,R ugm-3,3.797,R ugm-3 (Ref.eq)
10/02/2024,14:00:00,4.65,R ugm-3 (FIDAS),175.3,P deg,1.6,P ms-1,6.4,P degC,2.01767,R ugm-3,11.75981,R ugm-3,14.85352,R ugm-3,48.09637,R ugm-3,3.137,R ugm-3 (Ref.eq)
10/02/2024,15:00:00,3.65,R ugm-3 (FIDAS),166.2,P deg,1.3,P ms-1,6.2,P degC,1.18277,R ugm-3,7.7504,R ugm-3,9.56396,R ugm-3,58.17466,R ugm-3,2.311,R ugm-3 (Ref.eq)
10/02/2024,16:00:00,4.925,R ugm-3 (FIDAS),102,P deg,0.9,P ms-1,6.5,P degC,1.25235,R ugm-3,10.47551,R ugm-3,12.39574,R ugm-3,54.43272,R ugm-3,3.16,R ugm-3 (Ref.eq)
10/02/2024,17:00:00,5.05,R ugm-3 (FIDAS),86.7,P deg,2,P ms-1,6.3,P degC,1.60022,R ugm-3,20.57466,R ugm-3,23.0283,R ugm-3,39.71443,R ugm-3,3.656,R ugm-3 (Ref.eq)
10/02/2024,18:00:00,7.725,R ugm-3 (FIDAS),119.2,P deg,3.4,P ms-1,6.5,P degC,1.53065,R ugm-3,34.30598,R ugm-3,36.65293,R ugm-3,21.55356,R ugm-3,5.519,R ugm-3 (Ref.eq)
10/02/2024,19:00:00,13.25,R ugm-3 (FIDAS),113.3,P deg,3.2,P ms-1,6.5,P degC,9.18388,R ugm-3,45.9735,R ugm-3,60.05525,R ugm-3,6.53592,R ugm-3,10.448,R ugm-3 (Ref.eq)
10/02/2024,20:00:00,21.275,R ugm-3 (FIDAS),108.4,P deg,2.3,P ms-1,5.6,P degC,17.42849,R ugm-3,49.94864,R ugm-3,76.67196,R ugm-3,1.3471,R ugm-3,18.184,R ugm-3 (Ref.eq)
10/02/2024,21:00:00,17.25,R ugm-3 (FIDAS),104.6,P deg,2.3,P ms-1,4.6,P degC,18.43733,R ugm-3,47.65376,R ugm-3,75.92394,R ugm-3,1.04774,R ugm-3,14.576,R ugm-3 (Ref.eq)
10/02/2024,22:00:00,17.275,R ugm-3 (FIDAS),129.3,P deg,2.1,P ms-1,4.6,P degC,31.55218,R ugm-3,44.74904,R ugm-3,93.12838,R ugm-3,0.6486,R ugm-3,14.481,R ugm-3 (Ref.eq)
10/02/2024,23:00:00,18.425,R ugm-3 (FIDAS),135.4,P deg,0.5,P ms-1,4.1,P degC,35.93539,R ugm-3,36.74589,R ugm-3,91.84606,R ugm-3,0.79828,R ugm-3,15.755,R ugm-3 (Ref.eq)
10/02/2024,24:00:00,16.9,R ugm-3 (FIDAS),114.9,P deg,1,P ms-1,4.4,P degC,32.8741,R ugm-3,35.7228,R ugm-3,86.12906,R ugm-3,0.44903,R ugm-3,14.245,R ugm-3 (Ref.eq)
11/02/2024,01:00:00,16.125,R ugm-3 (FIDAS),52.9,P deg,1.9,P ms-1,3.6,P degC,29.53235,R ugm-3,29.43881,R ugm-3,74.72111,R ugm-3,0.59871,R ugm-3,13.396,R ugm-3 (Ref.eq)
11/02/2024,02:00:00,14.375,R ugm-3 (FIDAS),46.7,P deg,1.2,P ms-1,3.6,P degC,20.30639,R ugm-3,24.49523,R ugm-3,55.63126,R ugm-3,0.73176,R ugm-3,12.005,R ugm-3 (Ref.eq)
11/02/2024,03:00:00,14.7,R ugm-3 (FIDAS),8.4,P deg,1.7,P ms-1,2.9,P degC,9.9098,R ugm-3,25.67387,R ugm-3,40.86867,R ugm-3,4.09119,R ugm-3,13.208,R ugm-3 (Ref.eq)
11/02/2024,04:00:00,16.8,R ugm-3 (FIDAS),7.4,P deg,1.9,P ms-1,1.9,P degC,0.86928,R ugm-3,23.08148,R ugm-3,24.41436,R ugm-3,8.98065,R ugm-3,15.33,R ugm-3 (Ref.eq)
11/02/2024,05:00:00,20.425,R ugm-3 (FIDAS),358.1,P deg,2.7,P ms-1,2.5,P degC,1.14745,R ugm-3,22.01388,R ugm-3,23.77328,R ugm-3,11.52517,R ugm-3,18.609,R ugm-3 (Ref.eq)
11/02/2024,06:00:00,12.475,R ugm-3 (FIDAS),343.5,P deg,2.6,P ms-1,1.9,P degC,1.18222,R ugm-3,16.61826,R ugm-3,18.43097,R ugm-3,19.40818,R ugm-3,11.392,R ugm-3 (Ref.eq)
11/02/2024,07:00:00,11,R ugm-3 (FIDAS),325.1,P deg,2.5,P ms-1,3,P degC,0.76497,R ugm-3,14.58688,R ugm-3,15.75982,R ugm-3,27.59055,R ugm-3,10.094,R ugm-3 (Ref.eq)
11/02/2024,08:00:00,12.375,R ugm-3 (FIDAS),314.4,P deg,3.3,P ms-1,2.8,P degC,3.68575,R ugm-3,20.52592,R ugm-3,26.17732,R ugm-3,20.35614,R ugm-3,11.392,R ugm-3 (Ref.eq)
11/02/2024,09:00:00,15.875,R ugm-3 (FIDAS),312.4,P deg,3.3,P ms-1,2.7,P degC,4.17255,R ugm-3,18.76447,R ugm-3,25.16228,R ugm-3,25.9441,R ugm-3,13.467,R ugm-3 (Ref.eq)
11/02/2024,10:00:00,14.775,R ugm-3 (FIDAS),307,P deg,3.5,P ms-1,2.8,P degC,5.21568,R ugm-3,14.38701,R ugm-3,22.38428,R ugm-3,41.31099,R ugm-3,11.627,R ugm-3 (Ref.eq)
11/02/2024,11:00:00,16.65,R ugm-3 (FIDAS),306.4,P deg,4.4,P ms-1,3.6,P degC,7.33673,R ugm-3,18.61402,R ugm-3,29.86351,R ugm-3,40.46282,R ugm-3,13.137,R ugm-3 (Ref.eq)
11/02/2024,12:00:00,17.4,R ugm-3 (FIDAS),298.8,P deg,4,P ms-1,3.7,P degC,4.52026,R ugm-3,18.07105,R ugm-3,25.00201,R ugm-3,43.35658,R ugm-3,13.538,R ugm-3 (Ref.eq)
11/02/2024,13:00:00,15.55,R ugm-3 (FIDAS),285.7,P deg,4,P ms-1,3.7,P degC,4.41595,R ugm-3,14.49137,R ugm-3,21.2624,R ugm-3,46.79917,R ugm-3,11.109,R ugm-3 (Ref.eq)
11/02/2024,14:00:00,14.45,R ugm-3 (FIDAS),282.1,P deg,4.6,P ms-1,3.6,P degC,4.97228,R ugm-3,14.17256,R ugm-3,21.79663,R ugm-3,50.69078,R ugm-3,10.495,R ugm-3 (Ref.eq)
11/02/2024,15:00:00,13.75,R ugm-3 (FIDAS),285.4,P deg,3.4,P ms-1,4.8,P degC,4.27686,R ugm-3,12.62113,R ugm-3,19.17889,R ugm-3,50.79057,R ugm-3,8.774,R ugm-3 (Ref.eq)
11/02/2024,16:00:00,11.825,R ugm-3 (FIDAS),262.8,P deg,2.6,P ms-1,5.1,P degC,5.98065,R ugm-3,14.44281,R ugm-3,23.61301,R ugm-3,48.29594,R ugm-3,7.028,R ugm-3 (Ref.eq)
11/02/2024,17:00:00,4.4,R ugm-3 (FIDAS),259.9,P deg,3.2,P ms-1,4.7,P degC,5.0766,R ugm-3,10.05931,R ugm-3,17.84332,R ugm-3,53.18541,R ugm-3,2.335,R ugm-3 (Ref.eq)
11/02/2024,18:00:00,3.6,R ugm-3 (FIDAS),263.8,P deg,3.7,P ms-1,4.2,P degC,5.35477,R ugm-3,16.63122,R ugm-3,24.84174,R ugm-3,41.16131,R ugm-3,2.429,R ugm-3 (Ref.eq)
11/02/2024,19:00:00,5.1,R ugm-3 (FIDAS),262,P deg,4.1,P ms-1,3.8,P degC,7.3715,R ugm-3,20.75106,R ugm-3,32.05386,R ugm-3,37.86841,R ugm-3,3.278,R ugm-3 (Ref.eq)
11/02/2024,20:00:00,5.35,R ugm-3 (FIDAS),261.6,P deg,4.1,P ms-1,3.5,P degC,3.12941,R ugm-3,11.44226,R ugm-3,16.24062,R ugm-3,47.49766,R ugm-3,3.09,R ugm-3 (Ref.eq)
11/02/2024,21:00:00,6.975,R ugm-3 (FIDAS),251.1,P deg,3.2,P ms-1,2.8,P degC,3.61621,R ugm-3,17.48059,R ugm-3,23.02536,R ugm-3,34.87486,R ugm-3,3.939,R ugm-3 (Ref.eq)
11/02/2024,22:00:00,7.625,R ugm-3 (FIDAS),245.9,P deg,3.4,P ms-1,2.3,P degC,3.85961,R ugm-3,21.91546,R ugm-3,27.83344,R ugm-3,25.9441,R ugm-3,5.165,R ugm-3 (Ref.eq)
11/02/2024,23:00:00,8.325,R ugm-3 (FIDAS),242.2,P deg,3.5,P ms-1,2.1,P degC,1.98196,R ugm-3,24.68763,R ugm-3,27.72659,R ugm-3,21.50367,R ugm-3,5.731,R ugm-3 (Ref.eq)
11/02/2024,24:00:00,6.375,R ugm-3 (FIDAS),245.3,P deg,3.7,P ms-1,1.8,P degC,0.83451,R ugm-3,14.05287,R ugm-3,15.33243,R ugm-3,33.02884,R ugm-3,4.198,R ugm-3 (Ref.eq)
12/02/2024,01:00:00,5.525,R ugm-3 (FIDAS),234.6,P deg,3.1,P ms-1,1.8,P degC,0.9268,R ugm-3,6.41331,R ugm-3,7.83439,R ugm-3,46.7659,R ugm-3,3.467,R ugm-3 (Ref.eq)
12/02/2024,02:00:00,5.925,R ugm-3 (FIDAS),235.6,P deg,3.1,P ms-1,1.4,P degC,0.83412,R ugm-3,6.41298,R ugm-3,7.69194,R ugm-3,45.83458,R ugm-3,3.325,R ugm-3 (Ref.eq)
12/02/2024,03:00:00,5.925,R ugm-3 (FIDAS),248.9,P deg,3.6,P ms-1,1.9,P degC,1.52922,R ugm-3,5.13351,R ugm-3,7.47828,R ugm-3,44.90325,R ugm-3,3.491,R ugm-3 (Ref.eq)
12/02/2024,04:00:00,5.95,R ugm-3 (FIDAS),258.4,P deg,3.8,P ms-1,2.9,P degC,2.01579,R ugm-3,10.37006,R ugm-3,13.4609,R ugm-3,35.87271,R ugm-3,3.726,R ugm-3 (Ref.eq)
12/02/2024,05:00:00,6.575,R ugm-3 (FIDAS),249.6,P deg,3.6,P ms-1,3.2,P degC,0.6951,R ugm-3,10.04478,R ugm-3,11.11059,R ugm-3,38.21766,R ugm-3,3.915,R ugm-3 (Ref.eq)
12/02/2024,06:00:00,6.975,R ugm-3 (FIDAS),258.6,P deg,3.6,P ms-1,3.2,P degC,3.05844,R ugm-3,9.30552,R ugm-3,13.99506,R ugm-3,42.6082,R ugm-3,3.844,R ugm-3 (Ref.eq)
12/02/2024,07:00:00,6.675,R ugm-3 (FIDAS),257.5,P deg,3.9,P ms-1,2.6,P degC,15.84829,R ugm-3,26.71217,R ugm-3,51.01254,R ugm-3,24.19786,R ugm-3,3.939,R ugm-3 (Ref.eq)
12/02/2024,08:00:00,6.35,R ugm-3 (FIDAS),248.3,P deg,4.3,P ms-1,1.8,P degC,22.13895,R ugm-3,33.25175,R ugm-3,67.19767,R ugm-3,21.80302,R ugm-3,3.868,R ugm-3 (Ref.eq)
12/02/2024,09:00:00,5.3,R ugm-3 (FIDAS),264.4,P deg,4.9,P ms-1,2.4,P degC,7.36806,R ugm-3,17.70749,R ugm-3,29.00503,R ugm-3,42.70798,R ugm-3,3.609,R ugm-3 (Ref.eq)
12/02/2024,10:00:00,7.3,R ugm-3 (FIDAS),262,P deg,4.5,P ms-1,2.8,P degC,6.60345,R ugm-3,15.72832,R ugm-3,25.85348,R ugm-3,47.99659,R ugm-3,3.255,R ugm-3 (Ref.eq)
12/02/2024,11:00:00,8.6,R ugm-3 (FIDAS),250.3,P deg,4.2,P ms-1,2.1,P degC,4.69193,R ugm-3,9.79219,R ugm-3,16.98637,R ugm-3,61.01853,R ugm-3,3.656,R ugm-3 (Ref.eq)
12/02/2024,12:00:00,8.975,R ugm-3 (FIDAS),240.2,P deg,3.8,P ms-1,3.2,P degC,3.51026,R ugm-3,6.90342,R ugm-3,12.28574,R ugm-3,66.5067,R ugm-3,3.396,R ugm-3 (Ref.eq)
12/02/2024,13:00:00,11.175,R ugm-3 (FIDAS),258.8,P deg,5.1,P ms-1,7.1,P degC,3.40599,R ugm-3,6.90304,R ugm-3,12.12549,R ugm-3,69.89939,R ugm-3,3.821,R ugm-3 (Ref.eq)
12/02/2024,14:00:00,9.275,R ugm-3 (FIDAS),265.4,P deg,6.5,P ms-1,7.7,P degC,2.60663,R ugm-3,5.03058,R ugm-3,9.02735,R ugm-3,73.54155,R ugm-3,3.208,R ugm-3 (Ref.eq)
12/02/2024,15:00:00,9.35,R ugm-3 (FIDAS),253.3,P deg,5.9,P ms-1,7.6,P degC,3.64928,R ugm-3,6.79709,R ugm-3,12.39258,R ugm-3,71.44606,R ugm-3,3.255,R ugm-3 (Ref.eq)
12/02/2024,16:00:00,8.875,R ugm-3 (FIDAS),245.8,P deg,5.5,P ms-1,7,P degC,5.07423,R ugm-3,8.03083,R ugm-3,15.81122,R ugm-3,70.59789,R ugm-3,3.019,R ugm-3 (Ref.eq)
12/02/2024,17:00:00,9.575,R ugm-3 (FIDAS),244.7,P deg,4.8,P ms-1,5.9,P degC,5.07423,R ugm-3,11.98364,R ugm-3,19.76402,R ugm-3,64.41122,R ugm-3,3.255,R ugm-3 (Ref.eq)
12/02/2024,18:00:00,11.725,R ugm-3 (FIDAS),241.4,P deg,4.9,P ms-1,5.1,P degC,7.33331,R ugm-3,23.049,R ugm-3,34.29325,R ugm-3,53.98369,R ugm-3,3.844,R ugm-3 (Ref.eq)
12/02/2024,19:00:00,11.45,R ugm-3 (FIDAS),240.3,P deg,7,P ms-1,5.5,P degC,5.38703,R ugm-3,18.92889,R ugm-3,27.18888,R ugm-3,57.62584,R ugm-3,4.269,R ugm-3 (Ref.eq)
12/02/2024,20:00:00,9.8,R ugm-3 (FIDAS),238.5,P deg,6.9,P ms-1,4.9,P degC,2.50236,R ugm-3,12.5619,R ugm-3,16.39879,R ugm-3,63.36348,R ugm-3,3.986,R ugm-3 (Ref.eq)
12/02/2024,21:00:00,8.425,R ugm-3 (FIDAS),240,P deg,7,P ms-1,5.4,P degC,2.43285,R ugm-3,11.01257,R ugm-3,14.74289,R ugm-3,65.30928,R ugm-3,3.703,R ugm-3 (Ref.eq)
12/02/2024,22:00:00,7.625,R ugm-3 (FIDAS),242.1,P deg,7.8,P ms-1,5.5,P degC,1.21643,R ugm-3,6.73486,R ugm-3,8.60002,R ugm-3,69.99918,R ugm-3,3.231,R ugm-3 (Ref.eq)
12/02/2024,23:00:00,6.75,R ugm-3 (FIDAS),240.5,P deg,7.4,P ms-1,5.2,P degC,1.35545,R ugm-3,5.82729,R ugm-3,7.90561,R ugm-3,68.95144,R ugm-3,3.255,R ugm-3 (Ref.eq)
12/02/2024,24:00:00,6.275,R ugm-3 (FIDAS),243.6,P deg,7.1,P ms-1,5.5,P degC,0.52133,R ugm-3,4.54227,R ugm-3,5.34163,R ugm-3,68.85165,R ugm-3,3.019,R ugm-3 (Ref.eq)
13/02/2024,01:00:00,6.15,R ugm-3 (FIDAS),231.2,P deg,6,P ms-1,3.8,P degC,0.5095,R ugm-3,3.99002,R ugm-3,4.77124,R ugm-3,68.18642,R ugm-3,2.925,R ugm-3 (Ref.eq)
13/02/2024,02:00:00,6.575,R ugm-3 (FIDAS),228.7,P deg,5.6,P ms-1,3.6,P degC,0.97269,R ugm-3,4.13436,R ugm-3,5.6258,R ugm-3,64.7272,R ugm-3,3.16,R ugm-3 (Ref.eq)
13/02/2024,03:00:00,5.9,R ugm-3 (FIDAS),227.3,P deg,5.5,P ms-1,3.4,P degC,0.52108,R ugm-3,4.27492,R ugm-3,5.0739,R ugm-3,64.01208,R ugm-3,3.231,R ugm-3 (Ref.eq)
13/02/2024,04:00:00,6.65,R ugm-3 (FIDAS),232.1,P deg,5.4,P ms-1,3.2,P degC,0.45161,R ugm-3,3.5803,R ugm-3,4.27276,R ugm-3,65.60864,R ugm-3,3.231,R ugm-3 (Ref.eq)
13/02/2024,05:00:00,6.2,R ugm-3 (FIDAS),229,P deg,4.8,P ms-1,2.9,P degC,0.72952,R ugm-3,3.74168,R ugm-3,4.86026,R ugm-3,66.20735,R ugm-3,2.877,R ugm-3 (Ref.eq)
13/02/2024,06:00:00,5.825,R ugm-3 (FIDAS),229,P deg,4.5,P ms-1,2.6,P degC,1.84116,R ugm-3,8.82019,R ugm-3,11.64326,R ugm-3,56.92734,R ugm-3,2.83,R ugm-3 (Ref.eq)
