End Date,End Time,M_DIR,Status/units,M_SPED,Status/units,M_T,Status/units,NO,Status/units,NO2,Status/units,NOXasNO2,Status/units,NV25,Status/units,O3,Status/units,PM25,Status/units,V25,Status/units
23/01/2017,22:00:00,175.5,P deg,1.4,P ms-1,-0.8,P degC,20.72576,R ugm-3,63.0207,R ugm-3,94.79976,R ugm-3,33.3,R ugm-3 (TEOM FDMS),3.19312,R ugm-3,47.8,R ugm-3 (TEOM FDMS),14.5,R ugm-3 (TEOM FDMS)
23/01/2017,23:00:00,187.5,P deg,1.5,P ms-1,-1.3,P degC,24.92916,R ugm-3,62.7606,R ugm-3,100.98478,R ugm-3,31,R ugm-3 (TEOM FDMS),2.09549,R ugm-3,43.9,R ugm-3 (TEOM FDMS),12.9,R ugm-3 (TEOM FDMS)
23/01/2017,24:00:00,199.4,P deg,1.8,P ms-1,-1.6,P degC,45.32907,R ugm-3,59.76323,R ugm-3,129.26683,R ugm-3,30.3,R ugm-3 (TEOM FDMS),0.79828,R ugm-3,42.2,R ugm-3 (TEOM FDMS),11.9,R ugm-3 (TEOM FDMS)
24/01/2017,01:00:00,216,P deg,2.1,P ms-1,-1.4,P degC,42.69633,R ugm-3,49.93601,R ugm-3,115.4028,R ugm-3,27.8,R ugm-3 (TEOM FDMS),0.79828,R ugm-3,38.9,R ugm-3 (TEOM FDMS),11.1,R ugm-3 (TEOM FDMS)
24/01/2017,02:00:00,205.2,P deg,2.3,P ms-1,-1.9,P degC,36.65191,R ugm-3,44.57209,R ugm-3,100.7709,R ugm-3,23.8,R ugm-3 (TEOM FDMS),0.8648,R ugm-3,36.3,R ugm-3 (TEOM FDMS),12.5,R ugm-3 (TEOM FDMS)
24/01/2017,03:00:00,215.5,P deg,2.1,P ms-1,-2.2,P degC,22.99211,R ugm-3,41.168,R ugm-3,76.42207,R ugm-3,26.1,R ugm-3 (TEOM FDMS),0.84817,R ugm-3,35.6,R ugm-3 (TEOM FDMS),9.5,R ugm-3 (TEOM FDMS)
24/01/2017,04:00:00,206.9,P deg,2.4,P ms-1,-2.4,P degC,16.5735,R ugm-3,38.79745,R ugm-3,64.2098,R ugm-3,25.8,R ugm-3 (TEOM FDMS),0.79828,R ugm-3,34.9,R ugm-3 (TEOM FDMS),9.1,R ugm-3 (TEOM FDMS)
24/01/2017,05:00:00,207.6,P deg,2.1,P ms-1,-2.6,P degC,19.14793,R ugm-3,39.74653,R ugm-3,69.10628,R ugm-3,22.7,R ugm-3 (TEOM FDMS),0.74839,R ugm-3,34.1,R ugm-3 (TEOM FDMS),11.4,R ugm-3 (TEOM FDMS)
24/01/2017,06:00:00,216.4,P deg,1.9,P ms-1,-2.7,P degC,34.37964,R ugm-3,40.42117,R ugm-3,93.13588,R ugm-3,26.2,R ugm-3 (TEOM FDMS),0.84817,R ugm-3,37.1,R ugm-3 (TEOM FDMS),10.9,R ugm-3 (TEOM FDMS)
24/01/2017,07:00:00,219.4,P deg,1.7,P ms-1,-2.8,P degC,84.53451,R ugm-3,44.89211,R ugm-3,174.50989,R ugm-3,29.4,R ugm-3 (TEOM FDMS),1.29721,R ugm-3,38.2,R ugm-3 (TEOM FDMS),8.8,R ugm-3 (TEOM FDMS)
24/01/2017,08:00:00,208.9,P deg,1.7,P ms-1,-2.9,P degC,158.6603,R ugm-3,59.09147,R ugm-3,302.36721,R ugm-3,32.2,R ugm-3 (TEOM FDMS),1.49678,R ugm-3,44.9,R ugm-3 (TEOM FDMS),12.7,R ugm-3 (TEOM FDMS)
24/01/2017,09:00:00,212,P deg,1.8,P ms-1,-2.9,P degC,259.73152,R ugm-3,74.51961,R ugm-3,472.76904,R ugm-3,38.5,R ugm-3 (TEOM FDMS),1.49678,R ugm-3,49.1,R ugm-3 (TEOM FDMS),10.6,R ugm-3 (TEOM FDMS)
24/01/2017,10:00:00,222.8,P deg,2,P ms-1,-1.5,P degC,189.19577,R ugm-3,75.58057,R ugm-3,365.67669,R ugm-3,41,R ugm-3 (TEOM FDMS),2.79398,R ugm-3,52.5,R ugm-3 (TEOM FDMS),11.5,R ugm-3 (TEOM FDMS)
24/01/2017,11:00:00,243.6,P deg,2.4,P ms-1,0.8,P degC,69.37545,R ugm-3,60.03242,R ugm-3,166.40663,R ugm-3,30,R ugm-3 (TEOM FDMS),5.9871,R ugm-3,42.8,R ugm-3 (TEOM FDMS),12.8,R ugm-3 (TEOM FDMS)
24/01/2017,12:00:00,248.5,P deg,2.5,P ms-1,1.6,P degC,46.20186,R ugm-3,53.47015,R ugm-3,124.31202,R ugm-3,26.8,R ugm-3 (TEOM FDMS),12.27356,R ugm-3,38.4,R ugm-3 (TEOM FDMS),11.6,R ugm-3 (TEOM FDMS)
24/01/2017,13:00:00,234.6,P deg,2.8,P ms-1,1.9,P degC,28.39603,R ugm-3,45.26266,R ugm-3,88.80263,R ugm-3,15.7,R ugm-3 (TEOM FDMS),23.59915,R ugm-3,27.7,R ugm-3 (TEOM FDMS),12,R ugm-3 (TEOM FDMS)
24/01/2017,14:00:00,228.7,P deg,2.9,P ms-1,1.9,P degC,13.27314,R ugm-3,36.03628,R ugm-3,56.38815,R ugm-3,10.6,R ugm-3 (TEOM FDMS),38.26755,R ugm-3,20.3,R ugm-3 (TEOM FDMS),9.7,R ugm-3 (TEOM FDMS)
24/01/2017,15:00:00,226.8,P deg,2,P ms-1,2.5,P degC,15.63023,R ugm-3,43.79003,R ugm-3,67.75605,R ugm-3,14.1,R ugm-3 (TEOM FDMS),30.88346,R ugm-3,22.9,R ugm-3 (TEOM FDMS),8.8,R ugm-3 (TEOM FDMS)
24/01/2017,16:00:00,234.8,P deg,2.4,P ms-1,3,P degC,29.7375,R ugm-3,65.20908,R ugm-3,110.80595,R ugm-3,14,R ugm-3 (TEOM FDMS),13.57076,R ugm-3,23.9,R ugm-3 (TEOM FDMS),9.9,R ugm-3 (TEOM FDMS)
24/01/2017,17:00:00,238.1,P deg,2.9,P ms-1,3.4,P degC,63.21036,R ugm-3,82.70989,R ugm-3,179.63108,R ugm-3,16.3,R ugm-3 (TEOM FDMS),3.94151,R ugm-3,24.5,R ugm-3 (TEOM FDMS),8.2,R ugm-3 (TEOM FDMS)
24/01/2017,18:00:00,237.9,P deg,2,P ms-1,3.7,P degC,67.63453,R ugm-3,84.87388,R ugm-3,188.57872,R ugm-3,15.8,R ugm-3 (TEOM FDMS),1.89592,R ugm-3,22.5,R ugm-3 (TEOM FDMS),6.7,R ugm-3 (TEOM FDMS)
24/01/2017,19:00:00,204.7,P deg,1.2,P ms-1,3.8,P degC,117.10027,R ugm-3,91.80861,R ugm-3,271.35984,R ugm-3,20.8,R ugm-3 (TEOM FDMS),1.09764,R ugm-3,27.7,R ugm-3 (TEOM FDMS),6.9,R ugm-3 (TEOM FDMS)
24/01/2017,20:00:00,203.7,P deg,2.9,P ms-1,3.9,P degC,73.4008,R ugm-3,75.80672,R ugm-3,188.35304,R ugm-3,25.3,R ugm-3 (TEOM FDMS),1.09764,R ugm-3,32.5,R ugm-3 (TEOM FDMS),7.2,R ugm-3 (TEOM FDMS)
24/01/2017,21:00:00,210.2,P deg,3.7,P ms-1,3.6,P degC,60.59945,R ugm-3,70.89972,R ugm-3,163.81758,R ugm-3,32.1,R ugm-3 (TEOM FDMS),0.84817,R ugm-3,41.8,R ugm-3 (TEOM FDMS),9.7,R ugm-3 (TEOM FDMS)
24/01/2017,22:00:00,204.9,P deg,3.6,P ms-1,3.6,P degC,90.48195,R ugm-3,73.36446,R ugm-3,212.10151,R ugm-3,28.2,R ugm-3 (TEOM FDMS),0.99785,R ugm-3,38.1,R ugm-3 (TEOM FDMS),9.9,R ugm-3 (TEOM FDMS)
24/01/2017,23:00:00,196.2,P deg,3.9,P ms-1,3.3,P degC,70.20958,R ugm-3,76.81748,R ugm-3,184.47067,R ugm-3,29.6,R ugm-3 (TEOM FDMS),1.14753,R ugm-3,38.3,R ugm-3 (TEOM FDMS),8.7,R ugm-3 (TEOM FDMS)
24/01/2017,24:00:00,197.3,P deg,4.1,P ms-1,3,P degC,59.47469,R ugm-3,68.23513,R ugm-3,159.42839,R ugm-3,32,R ugm-3 (TEOM FDMS),1.14753,R ugm-3,40.7,R ugm-3 (TEOM FDMS),8.7,R ugm-3 (TEOM FDMS)
25/01/2017,01:00:00,195.4,P deg,2.9,P ms-1,-0.2,P degC,58.41314,R ugm-3,56.04836,R ugm-3,145.61393,R ugm-3,19.5,R ugm-3 (TEOM FDMS),0.8648,R ugm-3,28.9,R ugm-3 (TEOM FDMS),9.4,R ugm-3 (TEOM FDMS)
25/01/2017,02:00:00,209.8,P deg,2.3,P ms-1,-0.6,P degC,22.69712,R ugm-3,50.9592,R ugm-3,85.76096,R ugm-3,18,R ugm-3 (TEOM FDMS),0.93133,R ugm-3,27.9,R ugm-3 (TEOM FDMS),9.9,R ugm-3 (TEOM FDMS)
25/01/2017,03:00:00,208.2,P deg,2.8,P ms-1,0.3,P degC,7.80373,R ugm-3,50.49669,R ugm-3,62.46225,R ugm-3,11.1,R ugm-3 (TEOM FDMS),5.08904,R ugm-3,18.3,R ugm-3 (TEOM FDMS),7.2,R ugm-3 (TEOM FDMS)
25/01/2017,04:00:00,209.9,P deg,2.6,P ms-1,-0.1,P degC,8.05756,R ugm-3,40.75729,R ugm-3,53.11204,R ugm-3,8.3,R ugm-3 (TEOM FDMS),9.03054,R ugm-3,14.2,R ugm-3 (TEOM FDMS),5.9,R ugm-3 (TEOM FDMS)
25/01/2017,05:00:00,198.2,P deg,2.4,P ms-1,-1,P degC,3.5573,R ugm-3,30.53545,R ugm-3,35.9899,R ugm-3,,,19.85722,R ugm-3,,,,
25/01/2017,06:00:00,199.6,P deg,2.6,P ms-1,-1.3,P degC,9.94504,R ugm-3,38.42738,R ugm-3,53.67623,R ugm-3,5.8,R ugm-3 (TEOM FDMS),16.51442,R ugm-3,12.4,R ugm-3 (TEOM FDMS),6.6,R ugm-3 (TEOM FDMS)
25/01/2017,07:00:00,188.1,P deg,2.8,P ms-1,-0.8,P degC,7.51342,R ugm-3,41.02886,R ugm-3,52.54928,R ugm-3,6.1,R ugm-3 (TEOM FDMS),19.35829,R ugm-3,11.3,R ugm-3 (TEOM FDMS),5.2,R ugm-3 (TEOM FDMS)
25/01/2017,08:00:00,185,P deg,3.2,P ms-1,0,P degC,26.53257,R ugm-3,61.48735,R ugm-3,102.17005,R ugm-3,8.9,R ugm-3 (TEOM FDMS),10.6271,R ugm-3,14.3,R ugm-3 (TEOM FDMS),5.4,R ugm-3 (TEOM FDMS)
25/01/2017,09:00:00,186.2,P deg,4.5,P ms-1,0.7,P degC,33.50154,R ugm-3,64.48854,R ugm-3,115.85686,R ugm-3,9.9,R ugm-3 (TEOM FDMS),10.22796,R ugm-3,14.5,R ugm-3 (TEOM FDMS),4.6,R ugm-3 (TEOM FDMS)
25/01/2017,10:00:00,184.8,P deg,4.5,P ms-1,1.8,P degC,24.57275,R ugm-3,55.31189,R ugm-3,92.98958,R ugm-3,9.6,R ugm-3 (TEOM FDMS),13.62065,R ugm-3,15,R ugm-3 (TEOM FDMS),5.4,R ugm-3 (TEOM FDMS)
25/01/2017,11:00:00,189,P deg,5,P ms-1,3.6,P degC,30.489,R ugm-3,50.35182,R ugm-3,97.10097,R ugm-3,9.8,R ugm-3 (TEOM FDMS),13.72044,R ugm-3,17.2,R ugm-3 (TEOM FDMS),7.4,R ugm-3 (TEOM FDMS)
25/01/2017,12:00:00,184.6,P deg,4.8,P ms-1,2.8,P degC,25.29867,R ugm-3,43.89188,R ugm-3,82.68263,R ugm-3,11,R ugm-3 (TEOM FDMS),21.00474,R ugm-3,16.3,R ugm-3 (TEOM FDMS),5.3,R ugm-3 (TEOM FDMS)
25/01/2017,13:00:00,188.6,P deg,4.9,P ms-1,2.6,P degC,11.54251,R ugm-3,37.10393,R ugm-3,54.80221,R ugm-3,8.3,R ugm-3 (TEOM FDMS),27.49077,R ugm-3,18.2,R ugm-3 (TEOM FDMS),9.9,R ugm-3 (TEOM FDMS)
25/01/2017,14:00:00,179.6,P deg,4.3,P ms-1,2.5,P degC,13.93795,R ugm-3,48.5818,R ugm-3,69.95303,R ugm-3,13.6,R ugm-3 (TEOM FDMS),24.597,R ugm-3,20.4,R ugm-3 (TEOM FDMS),6.8,R ugm-3 (TEOM FDMS)
25/01/2017,15:00:00,176.6,P deg,3.9,P ms-1,2.6,P degC,16.66019,R ugm-3,56.12327,R ugm-3,81.66853,R ugm-3,11.8,R ugm-3 (TEOM FDMS),20.50582,R ugm-3,17.6,R ugm-3 (TEOM FDMS),5.8,R ugm-3 (TEOM FDMS)
25/01/2017,16:00:00,178.3,P deg,3.9,P ms-1,2.5,P degC,17.82173,R ugm-3,55.86269,R ugm-3,83.18897,R ugm-3,17.8,R ugm-3 (TEOM FDMS),19.40818,R ugm-3,26.4,R ugm-3 (TEOM FDMS),8.6,R ugm-3 (TEOM FDMS)
25/01/2017,17:00:00,173.4,P deg,4.5,P ms-1,2.4,P degC,11.5422,R ugm-3,50.11563,R ugm-3,67.81343,R ugm-3,14.4,R ugm-3 (TEOM FDMS),24.89636,R ugm-3,22.2,R ugm-3 (TEOM FDMS),7.8,R ugm-3 (TEOM FDMS)
25/01/2017,18:00:00,174.4,P deg,5.4,P ms-1,2.2,P degC,2.39544,R ugm-3,42.45607,R ugm-3,46.12902,R ugm-3,17.5,R ugm-3 (TEOM FDMS),30.53421,R ugm-3,23,R ugm-3 (TEOM FDMS),5.5,R ugm-3 (TEOM FDMS)
25/01/2017,19:00:00,170,P deg,5.1,P ms-1,2.1,P degC,2.75872,R ugm-3,47.47447,R ugm-3,51.70444,R ugm-3,21.4,R ugm-3 (TEOM FDMS),26.09378,R ugm-3,27.9,R ugm-3 (TEOM FDMS),6.5,R ugm-3 (TEOM FDMS)
25/01/2017,20:00:00,159.3,P deg,4.2,P ms-1,1,P degC,2.03248,R ugm-3,41.60405,R ugm-3,44.72047,R ugm-3,20.3,R ugm-3 (TEOM FDMS),32.28045,R ugm-3,27.8,R ugm-3 (TEOM FDMS),7.5,R ugm-3 (TEOM FDMS)
25/01/2017,21:00:00,147.7,P deg,3.6,P ms-1,0.1,P degC,1.34272,R ugm-3,30.72097,R ugm-3,32.77977,R ugm-3,16.7,R ugm-3 (TEOM FDMS),43.55615,R ugm-3,24.8,R ugm-3 (TEOM FDMS),8.1,R ugm-3 (TEOM FDMS)
25/01/2017,22:00:00,149.6,P deg,4.1,P ms-1,-0.4,P degC,1.19803,R ugm-3,31.56199,R ugm-3,33.39894,R ugm-3,17.1,R ugm-3 (TEOM FDMS),40.91185,R ugm-3,25.9,R ugm-3 (TEOM FDMS),8.8,R ugm-3 (TEOM FDMS)
25/01/2017,23:00:00,147.2,P deg,3.9,P ms-1,-0.8,P degC,1.01624,R ugm-3,36.34754,R ugm-3,37.90575,R ugm-3,18.6,R ugm-3 (TEOM FDMS),32.6297,R ugm-3,26.5,R ugm-3 (TEOM FDMS),7.9,R ugm-3 (TEOM FDMS)
25/01/2017,24:00:00,145,P deg,3.6,P ms-1,-1.3,P degC,0.94358,R ugm-3,38.93659,R ugm-3,40.38339,R ugm-3,16.4,R ugm-3 (TEOM FDMS),29.08733,R ugm-3,25.5,R ugm-3 (TEOM FDMS),9.1,R ugm-3 (TEOM FDMS)
26/01/2017,01:00:00,137,P deg,3.1,P ms-1,-2.4,P degC,1.06603,R ugm-3,38.65226,R ugm-3,40.28681,R ugm-3,16.3,R ugm-3 (TEOM FDMS),28.60503,R ugm-3,23.8,R ugm-3 (TEOM FDMS),7.5,R ugm-3 (TEOM FDMS)
26/01/2017,02:00:00,138.3,P deg,3.5,P ms-1,-2.8,P degC,1.16248,R ugm-3,54.43868,R ugm-3,56.22113,R ugm-3,17.9,R ugm-3 (TEOM FDMS),17.82825,R ugm-3,26,R ugm-3 (TEOM FDMS),8.1,R ugm-3 (TEOM FDMS)
26/01/2017,03:00:00,136.3,P deg,3.1,P ms-1,-3.1,P degC,1.23483,R ugm-3,50.36282,R ugm-3,52.25619,R ugm-3,15.2,R ugm-3 (TEOM FDMS),16.76388,R ugm-3,22,R ugm-3 (TEOM FDMS),6.8,R ugm-3 (TEOM FDMS)
26/01/2017,04:00:00,136.3,P deg,3.1,P ms-1,-3.3,P degC,1.23514,R ugm-3,47.54379,R ugm-3,49.43765,R ugm-3,16.2,R ugm-3 (TEOM FDMS),16.91356,R ugm-3,28.5,R ugm-3 (TEOM FDMS),12.3,R ugm-3 (TEOM FDMS)
26/01/2017,05:00:00,126.8,P deg,2.6,P ms-1,-3.6,P degC,1.63459,R ugm-3,46.818,R ugm-3,49.32433,R ugm-3,16.9,R ugm-3 (TEOM FDMS),14.41893,R ugm-3,25.5,R ugm-3 (TEOM FDMS),8.6,R ugm-3 (TEOM FDMS)
26/01/2017,06:00:00,134.1,P deg,3.5,P ms-1,-3.6,P degC,2.32466,R ugm-3,39.616,R ugm-3,43.18043,R ugm-3,15.3,R ugm-3 (TEOM FDMS),16.91356,R ugm-3,26,R ugm-3 (TEOM FDMS),10.7,R ugm-3 (TEOM FDMS)
26/01/2017,07:00:00,141.2,P deg,3.6,P ms-1,-3.5,P degC,2.97918,R ugm-3,38.556,R ugm-3,43.12401,R ugm-3,21.1,R ugm-3 (TEOM FDMS),16.16517,R ugm-3,29,R ugm-3 (TEOM FDMS),7.9,R ugm-3 (TEOM FDMS)
26/01/2017,08:00:00,143.9,P deg,3.9,P ms-1,-3.4,P degC,3.30597,R ugm-3,33.48931,R ugm-3,38.55839,R ugm-3,32.5,R ugm-3 (TEOM FDMS),19.35829,R ugm-3,43.5,R ugm-3 (TEOM FDMS),11,R ugm-3 (TEOM FDMS)
26/01/2017,09:00:00,142.3,P deg,4.3,P ms-1,-3.1,P degC,5.55828,R ugm-3,35.2206,R ugm-3,43.74318,R ugm-3,34.8,R ugm-3 (TEOM FDMS),18.80947,R ugm-3,47.2,R ugm-3 (TEOM FDMS),12.4,R ugm-3 (TEOM FDMS)
26/01/2017,10:00:00,152.2,P deg,4.9,P ms-1,-2,P degC,3.12449,R ugm-3,29.37026,R ugm-3,34.16108,R ugm-3,26.3,R ugm-3 (TEOM FDMS),26.69249,R ugm-3,38.9,R ugm-3 (TEOM FDMS),12.6,R ugm-3 (TEOM FDMS)
26/01/2017,11:00:00,159.3,P deg,5.8,P ms-1,-1.1,P degC,3.70542,R ugm-3,27.40804,R ugm-3,33.0896,R ugm-3,14.1,R ugm-3 (TEOM FDMS),33.52776,R ugm-3,26.1,R ugm-3 (TEOM FDMS),12,R ugm-3 (TEOM FDMS)
26/01/2017,12:00:00,159.2,P deg,5.5,P ms-1,0.2,P degC,8.31887,R ugm-3,34.31455,R ugm-3,47.06997,R ugm-3,15.8,R ugm-3 (TEOM FDMS),28.68819,R ugm-3,26.8,R ugm-3 (TEOM FDMS),11,R ugm-3 (TEOM FDMS)
26/01/2017,13:00:00,159.5,P deg,5.6,P ms-1,0.8,P degC,3.30597,R ugm-3,25.5969,R ugm-3,30.66598,R ugm-3,16,R ugm-3 (TEOM FDMS),31.58195,R ugm-3,26.4,R ugm-3 (TEOM FDMS),10.4,R ugm-3 (TEOM FDMS)
26/01/2017,14:00:00,153.3,P deg,5.6,P ms-1,1.5,P degC,4.50462,R ugm-3,30.52398,R ugm-3,37.43097,R ugm-3,24.4,R ugm-3 (TEOM FDMS),23.24991,R ugm-3,35.1,R ugm-3 (TEOM FDMS),10.7,R ugm-3 (TEOM FDMS)
26/01/2017,15:00:00,151.1,P deg,5.7,P ms-1,1.4,P degC,5.92125,R ugm-3,35.34109,R ugm-3,44.4202,R ugm-3,26.2,R ugm-3 (TEOM FDMS),19.60775,R ugm-3,36.8,R ugm-3 (TEOM FDMS),10.6,R ugm-3 (TEOM FDMS)
26/01/2017,16:00:00,147.8,P deg,4.9,P ms-1,0.7,P degC,4.94087,R ugm-3,35.54812,R ugm-3,43.12401,R ugm-3,32.8,R ugm-3 (TEOM FDMS),20.85507,R ugm-3,42,R ugm-3 (TEOM FDMS),9.2,R ugm-3 (TEOM FDMS)
26/01/2017,17:00:00,127.9,P deg,3.3,P ms-1,-0.2,P degC,3.41511,R ugm-3,36.64733,R ugm-3,41.88375,R ugm-3,29.7,R ugm-3 (TEOM FDMS),21.20431,R ugm-3,37.7,R ugm-3 (TEOM FDMS),8,R ugm-3 (TEOM FDMS)
26/01/2017,18:00:00,115.6,P deg,3.4,P ms-1,-0.9,P degC,3.56042,R ugm-3,38.73578,R ugm-3,44.19501,R ugm-3,31.1,R ugm-3 (TEOM FDMS),20.25636,R ugm-3,38.3,R ugm-3 (TEOM FDMS),7.2,R ugm-3 (TEOM FDMS)
26/01/2017,19:00:00,110.2,P deg,3,P ms-1,-1.4,P degC,3.34245,R ugm-3,39.74605,R ugm-3,44.87108,R ugm-3,33.7,R ugm-3 (TEOM FDMS),18.56001,R ugm-3,42.6,R ugm-3 (TEOM FDMS),8.9,R ugm-3 (TEOM FDMS)
26/01/2017,20:00:00,97.4,P deg,2.7,P ms-1,-1.9,P degC,4.14104,R ugm-3,47.82254,R ugm-3,54.17204,R ugm-3,37.1,R ugm-3 (TEOM FDMS),10.27786,R ugm-3,46.3,R ugm-3 (TEOM FDMS),9.2,R ugm-3 (TEOM FDMS)
26/01/2017,21:00:00,96.7,P deg,2.9,P ms-1,-2.1,P degC,12.93263,R ugm-3,58.92078,R ugm-3,78.75053,R ugm-3,37.2,R ugm-3 (TEOM FDMS),2.84387,R ugm-3,45.1,R ugm-3 (TEOM FDMS),7.9,R ugm-3 (TEOM FDMS)
26/01/2017,22:00:00,124.1,P deg,3.4,P ms-1,-2.1,P degC,19.21746,R ugm-3,62.5311,R ugm-3,91.99747,R ugm-3,39.2,R ugm-3 (TEOM FDMS),1.44688,R ugm-3,47.7,R ugm-3 (TEOM FDMS),8.5,R ugm-3 (TEOM FDMS)
26/01/2017,23:00:00,133.7,P deg,3.7,P ms-1,-2,P degC,17.87287,R ugm-3,59.74411,R ugm-3,87.1488,R ugm-3,43.3,R ugm-3 (TEOM FDMS),1.59656,R ugm-3,52.4,R ugm-3 (TEOM FDMS),9.1,R ugm-3 (TEOM FDMS)
26/01/2017,24:00:00,137,P deg,4.2,P ms-1,-1.7,P degC,12.78732,R ugm-3,55.76085,R ugm-3,75.3678,R ugm-3,50.2,R ugm-3 (TEOM FDMS),1.64645,R ugm-3,60.7,R ugm-3 (TEOM FDMS),10.5,R ugm-3 (TEOM FDMS)
27/01/2017,01:00:00,121.9,P deg,4.3,P ms-1,-2.9,P degC,4.21754,R ugm-3,48.71966,R ugm-3,55.18646,R ugm-3,54.3,R ugm-3 (TEOM FDMS),3.85835,R ugm-3,64.6,R ugm-3 (TEOM FDMS),10.3,R ugm-3 (TEOM FDMS)
27/01/2017,02:00:00,134,P deg,4.3,P ms-1,-2.7,P degC,3.29661,R ugm-3,49.90605,R ugm-3,54.96079,R ugm-3,52.4,R ugm-3 (TEOM FDMS),3.9914,R ugm-3,64.7,R ugm-3 (TEOM FDMS),12.3,R ugm-3 (TEOM FDMS)
27/01/2017,03:00:00,136.5,P deg,4.7,P ms-1,-2.3,P degC,5.74475,R ugm-3,47.54523,R ugm-3,56.35373,R ugm-3,54.3,R ugm-3 (TEOM FDMS),2.39484,R ugm-3,67.7,R ugm-3 (TEOM FDMS),13.4,R ugm-3 (TEOM FDMS)
27/01/2017,04:00:00,132.2,P deg,3.2,P ms-1,-2.4,P degC,7.7448,R ugm-3,46.45463,R ugm-3,58.32982,R ugm-3,52.5,R ugm-3 (TEOM FDMS),1.79613,R ugm-3,63.4,R ugm-3 (TEOM FDMS),10.9,R ugm-3 (TEOM FDMS)
27/01/2017,05:00:00,110.9,P deg,2.5,P ms-1,-2.8,P degC,6.21717,R ugm-3,48.06304,R ugm-3,57.59589,R ugm-3,48,R ugm-3 (TEOM FDMS),1.89592,R ugm-3,59.3,R ugm-3 (TEOM FDMS),11.3,R ugm-3 (TEOM FDMS)
27/01/2017,06:00:00,125.3,P deg,4.8,P ms-1,-2.2,P degC,16.9795,R ugm-3,48.4441,R ugm-3,74.47897,R ugm-3,44.7,R ugm-3 (TEOM FDMS),1.29721,R ugm-3,56.8,R ugm-3 (TEOM FDMS),12.1,R ugm-3 (TEOM FDMS)
27/01/2017,07:00:00,136.9,P deg,3.6,P ms-1,-2.2,P degC,42.97635,R ugm-3,51.38457,R ugm-3,117.28072,R ugm-3,47.7,R ugm-3 (TEOM FDMS),1.19742,R ugm-3,59.7,R ugm-3 (TEOM FDMS),12,R ugm-3 (TEOM FDMS)
27/01/2017,08:00:00,143.4,P deg,4.2,P ms-1,-1.9,P degC,58.64649,R ugm-3,55.30807,R ugm-3,145.23143,R ugm-3,43.1,R ugm-3 (TEOM FDMS),1.44688,R ugm-3,52.2,R ugm-3 (TEOM FDMS),9.1,R ugm-3 (TEOM FDMS)
27/01/2017,09:00:00,143.6,P deg,5,P ms-1,-1.5,P degC,54.46554,R ugm-3,56.75009,R ugm-3,140.26275,R ugm-3,41.5,R ugm-3 (TEOM FDMS),1.79613,R ugm-3,53.6,R ugm-3 (TEOM FDMS),12.1,R ugm-3 (TEOM FDMS)
27/01/2017,10:00:00,159.9,P deg,6.2,P ms-1,0.6,P degC,48.42985,R ugm-3,56.29253,R ugm-3,130.5506,R ugm-3,41.5,R ugm-3 (TEOM FDMS),3.09334,R ugm-3,52.7,R ugm-3 (TEOM FDMS),11.2,R ugm-3 (TEOM FDMS)
27/01/2017,11:00:00,156.9,P deg,5.6,P ms-1,2.4,P degC,33.59509,R ugm-3,53.00781,R ugm-3,104.51956,R ugm-3,34.5,R ugm-3 (TEOM FDMS),5.38839,R ugm-3,44.8,R ugm-3 (TEOM FDMS),10.3,R ugm-3 (TEOM FDMS)
27/01/2017,12:00:00,162.7,P deg,6.1,P ms-1,2.6,P degC,16.21615,R ugm-3,41.48404,R ugm-3,66.34845,R ugm-3,26.5,R ugm-3 (TEOM FDMS),17.51227,R ugm-3,37.6,R ugm-3 (TEOM FDMS),11.1,R ugm-3 (TEOM FDMS)
27/01/2017,13:00:00,163.7,P deg,6.4,P ms-1,2.6,P degC,9.85336,R ugm-3,31.64614,R ugm-3,46.75441,R ugm-3,20.6,R ugm-3 (TEOM FDMS),34.17636,R ugm-3,31.3,R ugm-3 (TEOM FDMS),10.7,R ugm-3 (TEOM FDMS)
27/01/2017,14:00:00,157.6,P deg,6.3,P ms-1,2.6,P degC,8.98056,R ugm-3,36.42882,R ugm-3,50.19882,R ugm-3,18.1,R ugm-3 (TEOM FDMS),34.82497,R ugm-3,29.4,R ugm-3 (TEOM FDMS),11.3,R ugm-3 (TEOM FDMS)
27/01/2017,15:00:00,158.5,P deg,5.9,P ms-1,3.5,P degC,6.25396,R ugm-3,37.22203,R ugm-3,46.81131,R ugm-3,17.1,R ugm-3 (TEOM FDMS),39.21551,R ugm-3,29.8,R ugm-3 (TEOM FDMS),12.7,R ugm-3 (TEOM FDMS)
27/01/2017,16:00:00,149.7,P deg,4.7,P ms-1,3.1,P degC,5.38085,R ugm-3,42.28729,R ugm-3,50.53781,R ugm-3,18.5,R ugm-3 (TEOM FDMS),32.03099,R ugm-3,29.1,R ugm-3 (TEOM FDMS),10.6,R ugm-3 (TEOM FDMS)
27/01/2017,17:00:00,143.3,P deg,5.3,P ms-1,3.5,P degC,4.50837,R ugm-3,52.15101,R ugm-3,59.06374,R ugm-3,22.5,R ugm-3 (TEOM FDMS),20.30625,R ugm-3,31.3,R ugm-3 (TEOM FDMS),8.8,R ugm-3 (TEOM FDMS)
